,id,created_on,property_type,lat,lon,local price,usd price,barrio,commune
15274,ef7abe1ad474cddd8eb0ee06b045d88718709be5,5/1/2015,apartment,-34.60414187,-58.40978735,3486.51,201.83,4,3
18991,ef7abe1ad474cddd8eb0ee06b045d88718709be5,5/1/2015,apartment,-34.60414187,-58.40978735,3457.85,201.83,4,3
23536,ef7abe1ad474cddd8eb0ee06b045d88718709be5,5/1/2015,apartment,-34.60414187,-58.40978735,3457.85,201.83,4,3
47004,ef7abe1ad474cddd8eb0ee06b045d88718709be5,5/1/2015,apartment,-34.60414187,-58.40978735,3457.85,201.83,4,3
15277,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3499.98,202.61,4,3
15283,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3499.98,202.61,11,6
16331,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3499.98,202.61,43,1
18989,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3471.21,202.61,4,3
19008,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3471.21,202.61,11,6
19871,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3471.21,202.61,43,1
23552,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3471.21,202.61,4,3
23564,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3471.21,202.61,11,6
24344,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3471.21,202.61,43,1
27948,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3471.21,202.61,11,6
27954,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3471.21,202.61,11,6
47010,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3471.21,202.61,4,3
47016,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3471.21,202.61,11,6
47018,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3471.21,202.61,11,6
4502,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3507.24,203.03,43,1
6192,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3507.24,203.03,4,3
6956,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3507.24,203.03,43,1
8790,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3507.24,203.03,4,3
9721,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3507.24,203.03,43,1
11774,460b3494108c780778acc9841376cb84b6dc08ec,5/11/2015,apartment,-34.6066782,-58.4087935,3507.24,203.03,4,3
12834,acbd34e2b867c60070b1e58842c3e0b6a32cab4b,4/13/2015,apartment,-34.6044939,-58.3922784,3507.24,203.03,43,1
763,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
1921,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
4139,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
6564,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
9254,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
12332,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
15816,3f4ef51bfbb1cbe1705043021a16ff1effce9716,2/11/2015,apartment,-34.6349894,-58.4866574,3568.56,206.58,22,10
9520,ecdba7e68a9e1a28545d134d5c0d4a2b587d517b,6/6/2015,apartment,-34.5886815,-58.5082243,3587.39,207.67,16,12
9522,d4d59df5921ea6c61f0bd284ff87ce1e5bf72373,6/6/2015,apartment,-34.5886815,-58.5082243,3587.39,207.67,16,12
12605,ecdba7e68a9e1a28545d134d5c0d4a2b587d517b,6/6/2015,apartment,-34.5886815,-58.5082243,3587.39,207.67,16,12
12608,d4d59df5921ea6c61f0bd284ff87ce1e5bf72373,6/6/2015,apartment,-34.5886815,-58.5082243,3587.39,207.67,16,12
16096,d4d59df5921ea6c61f0bd284ff87ce1e5bf72373,6/6/2015,apartment,-34.5886815,-58.5082243,3587.39,207.67,16,12
16098,ecdba7e68a9e1a28545d134d5c0d4a2b587d517b,6/6/2015,apartment,-34.5886815,-58.5082243,3587.39,207.67,16,12
19677,d4d59df5921ea6c61f0bd284ff87ce1e5bf72373,6/6/2015,apartment,-34.5886815,-58.5082243,3557.9,207.67,16,12
19678,ecdba7e68a9e1a28545d134d5c0d4a2b587d517b,6/6/2015,apartment,-34.5886815,-58.5082243,3557.9,207.67,16,12
8793,28e51185cc9ec9b324789c8b841eab912231241b,6/11/2015,store,-34.6373208,-58.4609938,3620.21,209.57,19,7
11779,28e51185cc9ec9b324789c8b841eab912231241b,6/11/2015,store,-34.6373208,-58.4609938,3620.21,209.57,19,7
15286,28e51185cc9ec9b324789c8b841eab912231241b,6/11/2015,store,-34.6373208,-58.4609938,3620.21,209.57,19,7
19010,28e51185cc9ec9b324789c8b841eab912231241b,6/11/2015,store,-34.6373208,-58.4609938,3590.45,209.57,19,7
23556,28e51185cc9ec9b324789c8b841eab912231241b,6/11/2015,store,-34.6373208,-58.4609938,3590.45,209.57,19,7
40672,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3575.86,212.23,11,6
4151,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3668.58,212.37,30,8
6581,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3668.58,212.37,30,8
9266,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3668.58,212.37,30,8
12346,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3668.58,212.37,30,8
15835,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3668.58,212.37,30,8
19449,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3638.42,212.37,30,8
23982,ad35db514be3b1bb39590d52f305e1f69a8d2d55,4/29/2015,apartment,-34.683023,-58.4639905,3638.42,212.37,30,8
15338,3702fa2b66a39db45ce30ce0c4bd136b0fd9955f,8/12/2015,store,-34.61425,-58.427275,3671.17,212.52,12,5
4125,3ecaa9b94e0c567189267aacb69c90afc31ff416,4/24/2015,store,-34.6009534,-58.3781698,3675.84,212.79,43,1
6541,3ecaa9b94e0c567189267aacb69c90afc31ff416,4/24/2015,store,-34.6009534,-58.3781698,3675.84,212.79,43,1
9223,3ecaa9b94e0c567189267aacb69c90afc31ff416,4/24/2015,store,-34.6009534,-58.3781698,3675.84,212.79,43,1
12294,3ecaa9b94e0c567189267aacb69c90afc31ff416,4/24/2015,store,-34.6009534,-58.3781698,3675.84,212.79,43,1
4018,21f42965e3a7de8322f6450dfaf072581998b79d,4/13/2015,store,-34.6221686,-58.4809435,3744.93,216.79,31,11
6432,21f42965e3a7de8322f6450dfaf072581998b79d,4/13/2015,store,-34.6221686,-58.4809435,3744.93,216.79,31,11
9085,21f42965e3a7de8322f6450dfaf072581998b79d,4/13/2015,store,-34.6221686,-58.4809435,3744.93,216.79,31,11
12114,21f42965e3a7de8322f6450dfaf072581998b79d,4/13/2015,store,-34.6221686,-58.4809435,3744.93,216.79,31,11
32662,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3522.81,220.61,11,6
32664,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3522.81,220.61,11,6
36894,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3522.81,220.61,11,6
36896,d41b4f8e0477554203c53650c07a2a6052a8315a,8/7/2015,apartment,-34.615974,-58.438168,3522.81,220.61,11,6
44036,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3522.81,220.61,11,6
45595,e25df12e7a443e21ae59a2340835c3ab455351f0,11/10/2015,apartment,-34.615974,-58.438168,3522.81,220.61,11,6
28300,6027a996630d2e87fdf294d05f55550ad4d0cd35,12/2/2015,store,-34.594606,-58.4018198,3781.65,220.73,44,2
32949,6027a996630d2e87fdf294d05f55550ad4d0cd35,12/2/2015,store,-34.594606,-58.4018198,3524.72,220.73,44,2
37119,6027a996630d2e87fdf294d05f55550ad4d0cd35,12/2/2015,store,-34.594606,-58.4018198,3524.72,220.73,44,2
15600,a4ae495f44363840fa8e45ed55eb79fb10284d2c,8/12/2015,store,-34.61046478,-58.39322647,3821.63,221.23,4,3
15696,500495f8c17e42be7ac80baec6d6e26794f1f001,8/12/2015,store,-34.61046478,-58.39322647,3821.63,221.23,4,3
28319,22e47523327adeb9201f798bda36ad0e8d8f1437,11/6/2015,apartment,-34.615174,-58.377879,3846.24,224.5,36,1
32976,22e47523327adeb9201f798bda36ad0e8d8f1437,11/6/2015,apartment,-34.615174,-58.377879,3584.92,224.5,36,1
37138,22e47523327adeb9201f798bda36ad0e8d8f1437,11/6/2015,apartment,-34.615174,-58.377879,3584.92,224.5,36,1
47386,22e47523327adeb9201f798bda36ad0e8d8f1437,11/6/2015,apartment,-34.615174,-58.377879,3846.24,224.5,36,1
15362,e7da1d87beccc05b7c42f9b3b83083f07d208012,8/1/2015,apartment,-34.585456,-58.411296,3884.17,224.85,0,14
12250,b1ceefc9ffde901b868063fe3841f927b0eb7ae1,7/21/2015,apartment,-34.64126968,-58.49982452,3922.86,227.09,17,10
15747,b1ceefc9ffde901b868063fe3841f927b0eb7ae1,7/21/2015,apartment,-34.64126968,-58.49982452,3922.86,227.09,17,10
6585,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3934.44,227.76,30,8
9269,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3934.44,227.76,30,8
9274,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3934.44,227.76,30,8
12341,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3934.44,227.76,30,8
12354,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3934.44,227.76,30,8
15848,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3934.44,227.76,30,8
15849,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3934.44,227.76,30,8
19445,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3902.09,227.76,30,8
19447,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3902.09,227.76,30,8
23980,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3902.09,227.76,30,8
23981,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3902.09,227.76,30,8
28355,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3902.09,227.76,30,8
47426,26b67007a1f87fe79f9b03ac77db1d46fa47be95,6/29/2015,apartment,-34.660835,-58.478932,3902.09,227.76,30,8
47427,de9a3f02ef04cbfbe5d2ded62f73c996d461cd79,5/21/2015,apartment,-34.660922,-58.478787,3902.09,227.76,30,8
47383,68b206bc744af4082dac7bcf14fde798d325b4c2,11/6/2015,apartment,-34.6001691,-58.3896518,3903.29,227.83,43,1
47401,5d592ef9268e321612754ef9452c74866bdb5122,11/6/2015,apartment,-34.6001691,-58.3896518,3903.29,227.83,43,1
19032,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3907.06,228.05,43,1
23586,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3907.06,228.05,43,1
27971,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3907.06,228.05,43,1
32681,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3641.61,228.05,43,1
36912,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3641.61,228.05,43,1
40682,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3842.41,228.05,43,1
47047,b8c2903dd0535b909808f61e29c5ae4e3f61c4a1,9/23/2015,store,-34.6036844,-58.3815591,3907.06,228.05,43,1
15744,b432f07f47f8c2253bf6ce5c259a13165a9cc80f,8/21/2015,apartment,-34.6030802,-58.3909311,3962.42,229.38,43,1
8817,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3984.7,230.67,35,1
11828,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3984.7,230.67,35,1
15319,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3984.7,230.67,35,1
19031,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3951.95,230.67,35,1
23587,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3951.95,230.67,35,1
27975,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3951.95,230.67,35,1
47043,305b087ae44a94982b1817871affbf41eb4a137c,6/1/2015,apartment,-34.58798191,-58.38362347,3951.95,230.67,35,1
23833,7c6cc65cf3e229d5a056ad57873942449a59da18,10/9/2015,store,-34.5471032,-58.4832987,3968.57,231.64,15,12
8758,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,4012.52,232.28,43,1
11755,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,4012.52,232.28,43,1
15239,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,4012.52,232.28,43,1
18937,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,3979.53,232.28,43,1
23496,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,3979.53,232.28,43,1
27907,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,3979.53,232.28,43,1
46971,72c87b49cd8ef321d0b8c1b544a25a1288fed85a,6/21/2015,apartment,-34.5990792,-58.3812747,3979.53,232.28,43,1
15359,ae0576e22e8397c443af07a3045a0b472158a1c6,8/25/2015,apartment,-34.59555519,-58.41860949,4051.21,234.52,0,14
4152,b4f6e228deb3cf63120c0a592b0532c8932ee502,4/13/2015,apartment,-34.6848743,-58.4766569,4083,236.36,34,8
6577,b4f6e228deb3cf63120c0a592b0532c8932ee502,4/13/2015,apartment,-34.6848743,-58.4766569,4083,236.36,34,8
9275,b4f6e228deb3cf63120c0a592b0532c8932ee502,4/13/2015,apartment,-34.6848743,-58.4766569,4083,236.36,34,8
12349,b4f6e228deb3cf63120c0a592b0532c8932ee502,4/13/2015,apartment,-34.6848743,-58.4766569,4083,236.36,34,8
15847,b4f6e228deb3cf63120c0a592b0532c8932ee502,4/13/2015,apartment,-34.6848743,-58.4766569,4083,236.36,34,8
15285,d64416bd36603b939770f1d29543e52c14f6639b,8/1/2015,apartment,-34.6344895,-58.4697897,4099.92,237.34,19,7
19007,d64416bd36603b939770f1d29543e52c14f6639b,8/1/2015,apartment,-34.6344895,-58.4697897,4066.22,237.34,19,7
23553,d64416bd36603b939770f1d29543e52c14f6639b,8/1/2015,apartment,-34.6344895,-58.4697897,4066.22,237.34,19,7
27953,d64416bd36603b939770f1d29543e52c14f6639b,8/1/2015,apartment,-34.6344895,-58.4697897,4066.22,237.34,19,7
47017,d64416bd36603b939770f1d29543e52c14f6639b,8/1/2015,apartment,-34.6344895,-58.4697897,4066.22,237.34,19,7
56,44a2b9d9d3d2dfa0ae4497ef54ae27520fec3d58,1/2/2015,store,-34.5969686,-58.3855512,4102.34,237.48,35,1
63,5d9f5f5a434b864bc1a6bb7c17701704a6ff223b,1/2/2015,store,-34.5969686,-58.3855512,4102.34,237.48,35,1
690,44a2b9d9d3d2dfa0ae4497ef54ae27520fec3d58,1/2/2015,store,-34.5969686,-58.3855512,4102.34,237.48,35,1
694,5d9f5f5a434b864bc1a6bb7c17701704a6ff223b,1/2/2015,store,-34.5969686,-58.3855512,4102.34,237.48,35,1
3336,b5ca0a0f0e7072450257b1da9ccc07836372bbe1,3/1/2015,PH,-34.581561,-58.5138,4115.99,238.27,16,12
5710,b5ca0a0f0e7072450257b1da9ccc07836372bbe1,3/1/2015,PH,-34.581561,-58.5138,4115.99,238.27,16,12
9512,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4209.27,243.67,29,11
12596,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4209.27,243.67,29,11
16081,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4209.27,243.67,29,11
19669,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4174.67,243.67,29,11
24178,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4174.67,243.67,29,11
28561,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4174.67,243.67,29,11
47618,3e859cc3e9ac9e45f0007dbc88f7fe1e80d9231f,6/11/2015,apartment,-34.6071153,-58.4831738,4174.67,243.67,29,11
12299,32ed89aca64c8f2c28db6a391175b7bf6671c7d8,7/27/2015,apartment,-34.6036844,-58.3815591,4216.01,244.06,43,1
15787,32ed89aca64c8f2c28db6a391175b7bf6671c7d8,7/27/2015,apartment,-34.6036844,-58.3815591,4216.01,244.06,43,1
3771,da2251a2c3ff6f6471a2c8ef31c815d86348b675,4/12/2015,apartment,-34.63562065,-58.52926664,4231.21,244.94,21,9
6231,da2251a2c3ff6f6471a2c8ef31c815d86348b675,4/12/2015,apartment,-34.63562065,-58.52926664,4231.21,244.94,21,9
8845,da2251a2c3ff6f6471a2c8ef31c815d86348b675,4/12/2015,apartment,-34.63562065,-58.52926664,4231.21,244.94,21,9
11847,da2251a2c3ff6f6471a2c8ef31c815d86348b675,4/12/2015,apartment,-34.63562065,-58.52926664,4231.21,244.94,21,9
15610,08df764f9c923a5e3611793a929ae5e4a7f16428,8/1/2015,apartment,-34.6399948,-58.4778295,4234.49,245.13,10,9
19253,08df764f9c923a5e3611793a929ae5e4a7f16428,8/1/2015,apartment,-34.6399948,-58.4778295,4199.68,245.13,10,9
6483,190725ec53fdbc8bafdbf860f40bd2b46b251873,5/8/2015,apartment,-34.616528,-58.396133,4235.01,245.16,4,3
9139,190725ec53fdbc8bafdbf860f40bd2b46b251873,5/8/2015,apartment,-34.616528,-58.396133,4235.01,245.16,4,3
12185,190725ec53fdbc8bafdbf860f40bd2b46b251873,5/8/2015,apartment,-34.616528,-58.396133,4235.01,245.16,4,3
15688,190725ec53fdbc8bafdbf860f40bd2b46b251873,5/8/2015,apartment,-34.616528,-58.396133,4235.01,245.16,4,3
28353,e6770bf74ce792d3bf836efd94b8a6fab053c9e3,12/1/2015,apartment,-34.6840182,-58.4644788,4206.88,245.55,30,8
33000,e6770bf74ce792d3bf836efd94b8a6fab053c9e3,12/1/2015,apartment,-34.6840182,-58.4644788,3921.06,245.55,30,8
37158,e6770bf74ce792d3bf836efd94b8a6fab053c9e3,12/1/2015,apartment,-34.6840182,-58.4644788,3921.06,245.55,30,8
40877,e6770bf74ce792d3bf836efd94b8a6fab053c9e3,12/1/2015,apartment,-34.6840182,-58.4644788,4137.27,245.55,30,8
44187,e6770bf74ce792d3bf836efd94b8a6fab053c9e3,12/1/2015,apartment,-34.6840182,-58.4644788,3921.06,245.55,30,8
9325,49681a893a336f5bf9c8f763a62989fdbadbd61a,6/17/2015,apartment,-34.6324629,-58.3890044,4270.94,247.24,38,1
12408,49681a893a336f5bf9c8f763a62989fdbadbd61a,6/17/2015,apartment,-34.6324629,-58.3890044,4270.94,247.24,38,1
15898,49681a893a336f5bf9c8f763a62989fdbadbd61a,6/17/2015,apartment,-34.6324629,-58.3890044,4270.94,247.24,38,1
19486,49681a893a336f5bf9c8f763a62989fdbadbd61a,6/17/2015,apartment,-34.6324629,-58.3890044,4235.83,247.24,38,1
24021,49681a893a336f5bf9c8f763a62989fdbadbd61a,6/17/2015,apartment,-34.6324629,-58.3890044,4235.83,247.24,38,1
47466,49681a893a336f5bf9c8f763a62989fdbadbd61a,6/17/2015,apartment,-34.6324629,-58.3890044,4235.83,247.24,38,1
27988,ffd0dc21315060b5f48eb52fd090513f34f2892b,11/10/2015,apartment,-34.6177108,-58.4216869,4247.31,247.91,12,5
47056,ffd0dc21315060b5f48eb52fd090513f34f2892b,11/10/2015,apartment,-34.6177108,-58.4216869,4247.31,247.91,12,5
19324,6f446ba98c54dfc49dbf7506a78ef9dd70987aca,9/28/2015,apartment,-34.609405,-58.412461,4254.85,248.35,4,3
23840,6f446ba98c54dfc49dbf7506a78ef9dd70987aca,9/28/2015,apartment,-34.609405,-58.412461,4254.85,248.35,4,3
23897,16c73cef3ec3d283824e3ff01751cf0308bd7149,10/15/2015,apartment,-34.6027839,-58.387385,4254.85,248.35,43,1
28220,6f446ba98c54dfc49dbf7506a78ef9dd70987aca,9/28/2015,apartment,-34.609405,-58.412461,4254.85,248.35,4,3
47280,6f446ba98c54dfc49dbf7506a78ef9dd70987aca,9/28/2015,apartment,-34.609405,-58.412461,4254.85,248.35,4,3
47335,16c73cef3ec3d283824e3ff01751cf0308bd7149,10/15/2015,apartment,-34.6027839,-58.387385,4254.85,248.35,43,1
11781,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,4299.1,248.87,19,7
15287,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,4299.1,248.87,19,7
19001,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,4263.76,248.87,19,7
23558,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,4263.76,248.87,19,7
27955,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,4263.76,248.87,19,7
32668,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,3974.08,248.87,19,7
47024,c9ee9dd46949a67e56c9498b6912cda3265c92d3,7/8/2015,apartment,-34.6292107,-58.4607993,4263.76,248.87,19,7
26144,9d1a7708c0f16c82a6fa20507c8fda56e8762280,10/26/2015,house,-34.6580053,-58.495693,4264.62,248.92,18,9
30680,9d1a7708c0f16c82a6fa20507c8fda56e8762280,10/26/2015,house,-34.6580053,-58.495693,4264.62,248.92,18,9
49603,9d1a7708c0f16c82a6fa20507c8fda56e8762280,10/26/2015,house,-34.6580053,-58.495693,4264.62,248.92,18,9
9077,9a385083c07d7d1dde3627ebf11d4edac28c1c3a,6/17/2015,apartment,-34.606501,-58.392203,4305.49,249.24,4,3
12106,9a385083c07d7d1dde3627ebf11d4edac28c1c3a,6/17/2015,apartment,-34.606501,-58.392203,4305.49,249.24,4,3
15590,9a385083c07d7d1dde3627ebf11d4edac28c1c3a,6/17/2015,apartment,-34.606501,-58.392203,4305.49,249.24,4,3
19247,9a385083c07d7d1dde3627ebf11d4edac28c1c3a,6/17/2015,apartment,-34.606501,-58.392203,4270.1,249.24,4,3
19659,a6ecd423b6a0a900325c41c1aaa5e4db33a94e1d,9/2/2015,store,-34.632537,-58.431365,4297.17,250.82,9,7
24165,a6ecd423b6a0a900325c41c1aaa5e4db33a94e1d,9/2/2015,store,-34.632537,-58.431365,4297.17,250.82,9,7
47608,a6ecd423b6a0a900325c41c1aaa5e4db33a94e1d,9/2/2015,store,-34.632537,-58.431365,4297.17,250.82,9,7
3767,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4341.6,251.33,12,5
6225,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4341.6,251.33,12,5
8840,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4341.6,251.33,12,5
11836,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4341.6,251.33,12,5
15343,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4341.6,251.33,12,5
19051,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4305.91,251.33,12,5
23601,fb06df7b037ae0ce7b338b3815a324adc263da2d,4/13/2015,apartment,-34.5999255,-58.4178934,4305.91,251.33,12,5
9195,913c2492ec0d0eccffc2b5ba8dbd9bc6259334bf,6/29/2015,apartment,-34.6446892,-58.4969696,4347.47,251.67,18,9
12249,913c2492ec0d0eccffc2b5ba8dbd9bc6259334bf,6/29/2015,apartment,-34.6446892,-58.4969696,4347.47,251.67,18,9
28304,47bd58be3bd9e5dfc9daeaf66991afaabc26d4de,11/26/2015,apartment,-34.6004121,-58.3915351,4316.01,251.92,43,1
47374,47bd58be3bd9e5dfc9daeaf66991afaabc26d4de,11/26/2015,apartment,-34.6004121,-58.3915351,4316.01,251.92,43,1
15346,befcf125049f47ea0660c114d5f1488530cd85c2,8/26/2015,apartment,-34.6412146,-58.5264205,4375.63,253.3,21,9
23868,ef42e02787a25ccdf7d8271afcb91bf68bf20102,10/19/2015,apartment,-34.6153575,-58.3803658,4347.2,253.74,36,1
28247,ef42e02787a25ccdf7d8271afcb91bf68bf20102,10/19/2015,apartment,-34.6153575,-58.3803658,4347.2,253.74,36,1
47313,ef42e02787a25ccdf7d8271afcb91bf68bf20102,10/19/2015,apartment,-34.6153575,-58.3803658,4347.2,253.74,36,1
