field_1,id_left,lat,lon,join_long,join_lat,join_object,join_id,join_name,join_comune,distance
"183824",057a690eb3796791d693bf0ccde7b946d412d1d0,-34.6458994,-58.4311133,-58.4336749298209,-34.6458306434842,community health and action center,"18",Centro de Salud Nivel 1 Flores 3 (CeSAC NÂ° 31),"7",0.00256255239904285
"150232",5f32062ba17710f7cf2e302566464f0460c76b59,-34.6191721,-58.4404447,-58.4410664915241,-34.6201529164099,pharmacy,,,"6",0.00116130337524635
"168706",6ee52034a40572f29d90f67925054d8d023273f7,-34.6187363,-58.4406455,-58.4419441071769,-34.618769973088,pharmacy,,,"6",0.00129904367777547
"168707",00ab5d7210ae2ff030d17b66775c93984cc5a6f9,-34.6187363,-58.4406455,-58.4419441071769,-34.618769973088,pharmacy,,,"6",0.00129904367777547
"203389",6505d382bc12cf35f42fd6747b374e182f9cf86f,-34.6187363,-58.4406455,-58.4419441071769,-34.618769973088,pharmacy,,,"6",0.00129904367777547
"257820",26c38f00c0fe919f5dbbe5a6f6ae4a6a9ba57e1c,-34.619416,-58.440413,-58.4410664915241,-34.6201529164099,pharmacy,,,"6",0.000984935006615297
"150238",444a74a1a77de9bf604e273c5184e880af6a2928,-34.6069274383,-58.4583703584,-58.4589647105148,-34.6083221845972,pharmacy,,,"6",0.0015161041091952
"232781",dcb77c34a3d5a0d6239fbebf5ef4e90e2ddda04d,-34.6075707,-58.4593855,-58.4589647105148,-34.6083221845972,pharmacy,,,"6",0.000861273992800542
"150266",2a421d7a2d02b3124ed91ee2a9707ec2ed67f8e7,-34.6124921946,-58.5273011074,-58.5279494658818,-34.6121144727168,pharmacy,,,"10",0.000750361607473071
"150269",6537a54b7a913f8ac793865b36d4d8fe6a668e6b,-34.6305098,-58.3907875,-58.3916710610383,-34.6308473567014,pharmacy,,,"4",0.000945845989083005
"150521",7fd3a0efcf436ddc1fe37f36de4442171e97668c,-34.6201696,-58.4387373,-58.4406816961461,-34.6203846925224,pharmacy,,,"6",0.00195625692744208
"203386",3c933956778862a348a4fe6b991d82b21c8f256d,-34.619546,-58.438849,-58.4406816961461,-34.6203846925224,pharmacy,,,"6",0.00201548513045126
"259073",e1019940b01314b89cafb040a466aba5efc16f17,-34.6195465,-58.4388485,-58.4406816961461,-34.6203846925224,pharmacy,,,"6",0.00201573183104287
"150828",fbbaf7259c3d4004115018d888273aad99cbdde9,-34.5631755157,-58.4798236302,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.00430517360497662
"157016",c035cba2527857048b0fcf34e26a65372e9ac9d8,-34.5619111,-58.4799852,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.00357032725511549
"157017",d9323ef51e31069581888e9f998fdec114276261,-34.5617924609,-58.4800189291,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.0034996054598135
"172750",51a9dd9295253baf9e76d1b0aa43b0aa81f63eef,-34.5615942592,-58.478974419,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.00445907792081507
"186371",91edf488e799dc7bf16609c699d8f87fd41677fa,-34.5645558,-58.4772796,-58.4808200603911,-34.5678580281905,pharmacy,,,"12",0.00484144304966765
"193157",d4bd016348f7e869fc5438560df19eec1e86ad07,-34.5628511,-58.4793289,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.00455581044013918
"227688",ceb5c1ddf421a8a92faed936c09a53d47f22bc76,-34.562026,-58.481255,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.00247556361394901
"253615",55716031ed5abdb108d7296e3863c348408cb7a2,-34.562026,-58.481255,-58.4833416747863,-34.5606940076791,pharmacy,,,"12",0.00247556361394901
"150961",692517d7e0f50ca0333ce53eb877c506d6a0998a,-34.6181727,-58.4395113,-58.4392932594758,-34.6158323208916,pharmacy,,,"6",0.00235051399511821
"150962",14dab326bbc8444bd1c160f947f28dd3b8466e25,-34.6181727,-58.4395113,-58.4392932594758,-34.6158323208916,pharmacy,,,"6",0.00235051399511821
"150963",c4f0efb2dc729fcd12aea837f1f86be00bc1fa5f,-34.6181727,-58.4395113,-58.4392932594758,-34.6158323208916,pharmacy,,,"6",0.00235051399511821
"156463",46750d31b57eb3599cb935538ea91ffeb7e53185,-34.6181727,-58.4395113,-58.4392932594758,-34.6158323208916,pharmacy,,,"6",0.00235051399511821
"189587",a884d2406a5684a6c9835418985afc5619fe49bf,-34.6184459,-58.4402861,-58.4419441071769,-34.618769973088,pharmacy,,,"6",0.00168938188844883
"151070",e1e261229d5bfc44203ae180dfebf0dc4d437e49,-34.617458,-58.52947,-58.5298814145758,-34.6179131341896,pharmacy,,,"10",0.000613521868986519
"171468",13f899d91c082481d1285b45eca740d8dbbe736f,-34.617458,-58.52947,-58.5298814145758,-34.6179131341896,pharmacy,,,"10",0.000613521868986519
"151540",4063919bb0fccb76ef24be839c30721e9b5fe346,-34.5557149,-58.4578781,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.00103574762126615
"159521",47a5b029c755e92b6d7f20226e63c3887dcce52c,-34.5562216628,-58.4586790175,-58.4591090261947,-34.5552642158525,pharmacy,,,"13",0.00104957712188574
"159668",b6cecdaf482cc24cf2223b3a13f8eef123c7bf7b,-34.5567044,-58.4575805,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.000310080598240205
"182086",80bd7a8d2b89d46fe44d5285f64a296b050fd534,-34.5557149,-58.4578781,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.00103574762126615
"188377",438f7c28baf16b712f6d0d2a95ccf033da24fad9,-34.5557149,-58.4578781,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.00103574762126615
"228661",9d91443f77b879a594f43142368a95171cf62035,-34.555841,-58.458037,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.00103983768689496
"228662",4186d6851012732b593d8c91d4aaa46ae02a4367,-34.5557149,-58.4578781,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.00103574762126615
"233439",574c0caf91dcbad23a7a2388febcb6cb80a43b89,-34.5568839,-58.457769,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.000562861213602084
"251302",4b52f4582be2de00f3f36b8ab8e41ebd60b2824e,-34.5569627312,-58.4578054478,-58.4572992614577,-34.5565738057439,pharmacy,,,"13",0.000638347572669719
"151261",c838e02afa90ff982e041f47749019e29a794efa,-34.6376917874,-58.4292391906,-58.4301060576572,-34.6351404839698,pharmacy,,,"7",0.00269455148174388
"151266",d64253066e16895bdeae3379d50897321246bbb2,-34.637992,-58.465762,-58.4672415888803,-34.6356284156248,pharmacy,,,"7",0.00278849679099347
"151268",c8cc8f8a7530607949bc8575e66520a378509bd6,-34.544123,-58.462951,-58.4595194537916,-34.5451956124796,pharmacy,,,"13",0.00359527563780749
"160005",26120052192d0f2462df9f76bb9367b2489ece74,-34.544168,-58.46308,-58.4595194537916,-34.5451956124796,pharmacy,,,"13",0.00370587057389002
"191634",cff3be3dfbcbc9df8c546b2b3d2c3e0647fb15b9,-34.5445723,-58.4637679,-58.4642776379779,-34.5403971724373,pharmacy,,,"13",0.00420612921471766
"248012",742a0c4c418374926556403a4ac5db5be3c120a6,-34.5435083,-58.463313,-58.4642776379779,-34.5403971724373,pharmacy,,,"13",0.00325724440897244
"253981",961133f22c469390038237f3da59244789ded57c,-34.54341507,-58.46320343,-58.4642776379779,-34.5403971724373,pharmacy,,,"13",0.00320337766720275
"151270",360a2422acb5467eb2b3f5f5a12f4bbcb55c98be,-34.6002712,-58.4255398,-58.4264421962404,-34.6024442345194,pharmacy,,,"5",0.00235295516259411
"151274",e7ffbc3622b5ec547f1d006f5cc35d701c4542d4,-34.5884410884,-58.4208978041,-58.4214593117566,-34.5887738304672,pharmacy,,,"14",0.000652692984257835
"151320",82da4afb571c832f9966254b8d73a237ef0183e8,-34.558394,-58.476083,-58.4731460148112,-34.5584193616247,pharmacy,,,"12",0.00293709468884078
"177295",c008f088ea766454988e2b3c2fcf391ffd1d96c7,-34.5584162,-58.4756479,-58.4731460148112,-34.5584193616247,pharmacy,,,"12",0.00250188718645909
"183128",c1d53f3d7a6c4fa8979cff2db15b6d47abbb4900,-34.5579121,-58.4768156,-58.4793748105058,-34.5569571537132,pharmacy,,,"12",0.00273157112734022
"199472",8ce8d652464487847a3fa2424debde9e521b5014,-34.5586374,-58.4752304,-58.4731460148112,-34.5584193616247,pharmacy,,,"12",0.00209575817984806
"206219",b94217f4702b3dd3fec75add4faebaf544b1904a,-34.5585007,-58.4759851,-58.4731460148112,-34.5584193616247,pharmacy,,,"12",0.00284025010176562
"250974",78dafc0f580a4c629391f38352b0f251245de518,-34.5586374,-58.4752304,-58.4731460148112,-34.5584193616247,pharmacy,,,"12",0.00209575817984806
"251288",591ba6a1dd50291f73243b4fac7a0c7f3202728f,-34.5597689,-58.4735478,-58.4731460148112,-34.5584193616247,pharmacy,,,"12",0.00140807853628581
"151328",0063839f4dffdbd77df764f25537edd65592a168,-34.6128007,-58.4346994,-58.4334566511635,-34.6124248985386,pharmacy,,,"6",0.00129832638769584
"159845",63ed99184420d654f58e5172da0d504a6dcdf84d,-34.6123172,-58.4330857,-58.4334566511635,-34.6124248985386,pharmacy,,,"6",0.000386269000718293
"173974",66c6e267c15ebbb81ef2e16988eedc0159cf7353,-34.6127667,-58.4347119,-58.4334566511635,-34.6124248985386,pharmacy,,,"6",0.00130095268189683
"190675",6f6510ff7b98074cc815104f6dff6b03d6885e3b,-34.6127607,-58.4347147,-58.4334566511635,-34.6124248985386,pharmacy,,,"6",0.00130209427327423
"199962",af33b6a1b753dfe79c43bdcb9ef124151e115192,-34.61237717,-58.43418884,-58.4334566511635,-34.6124248985386,pharmacy,,,"6",0.000733742806222514
"228750",054df47e555b4d491e1db5fe36c724c7c0938780,-34.6127607,-58.4347147,-58.4334566511635,-34.6124248985386,pharmacy,,,"6",0.00130209427327423
"151333",569362528461c7dc05f992d29f0a65493f7c17b3,-34.617623967,-58.3786479245,-58.3796036424739,-34.6177856469497,pharmacy,,,"1",0.000969297297929666
"159848",31b5fbb394d4e35ea48b548e38a2dc7e8469c875,-34.618248,-58.377394,-58.3768884737423,-34.6172394777738,pharmacy,,,"1",0.00112812848468701
"191223",fe783aa5529a047347cc14d2a7b6673057ced470,-34.6182066,-58.3787229,-58.3796036424739,-34.6177856469497,pharmacy,,,"1",0.000976170464574794
"249475",7dda817c6bd11cccac6f8bbd3316f79a57917c12,-34.617677,-58.3786773,-58.3796036424739,-34.6177856469497,pharmacy,,,"1",0.000932692092090972
"151355",c7c307513014b8afdb3cac3499722222a0efcd90,-34.5931352,-58.4460568,-58.4463345977191,-34.5931429119257,pharmacy,,,"15",0.000277904743643006
"228573",016944cbf549b4b8a2e1ec377a64da484bb6dc77,-34.5928189379,-58.4465320495,-58.4463345977191,-34.5931429119257,pharmacy,,,"15",0.000379402655646031
"151358",55ecd6b8d97abc1e14d4296838606e05d5d71732,-34.6061040814,-58.4481034883,-58.4478850052761,-34.6048559629604,pharmacy,,,"15",0.00126709686725099
"151363",8c2f64e1a59b59fb5fbfe3b347260d10a66697a9,-34.6113738515,-58.5060398036,-58.5063512156094,-34.6117078085584,pharmacy,,,"11",0.000456623210597644
"186462",34ea52e2157d24a5a6f71220565728606f0520b9,-34.6106013,-58.5036549,-58.5053021618344,-34.6110172752069,neighborhood medical center,"34",CMB NÂ° 5,"11",0.00169897231402519
"151384",7752c8c4c09f6f7769a3e333de3a4e5070f47002,-34.6351575069,-58.4024536115,-58.4027506275377,-34.634856308415,hospital,"14",HOSPITAL MATERNO INFANTIL R. SARDA,"4",0.000423011884016845
"153447",714ff4753ee0cc9ffb2a2d8acdc312af2f6d28d1,-34.6367823,-58.4037695,-58.4042143173809,-34.6366869554671,pharmacy,,,"4",0.000454920962703549
"158501",3a1f872326f924d338055aa471e4683f88252f35,-34.6366017,-58.4033237,-58.4026248836325,-34.6364070744536,pharmacy,,,"4",0.000725412585232907
"174300",3bf68cea65a89e409fb03ad741d68a81039d43c0,-34.635370302,-58.404030564,-58.4042143173809,-34.6366869554671,pharmacy,,,"4",0.00132941402784073
"242464",02a539d45c681def26386b30d6c8af9a864bce9c,-34.6366017,-58.4033237,-58.4026248836325,-34.6364070744536,pharmacy,,,"4",0.000725412585232907
"252927",c015c4328acdfe38093ae1a9b55d7980b1b4aee6,-34.6362104,-58.4023794,-58.4026248836325,-34.6364070744536,pharmacy,,,"4",0.000314552149133946
"151385",f805434eac4565458840ba43294fd2424dd0de9c,-34.6146744,-58.4971238,-58.4953143946593,-34.6140461708146,pharmacy,,,"11",0.00191536408975942
"160145",3c8ed26bc329e0af710e7c8c3025f357d39a2460,-34.6139472652,-58.4976482282,-58.4953143946593,-34.6140461708146,pharmacy,,,"11",0.00233592836283117
"243393",02011ecb941342258e1fc625e266ee432f9d5af1,-34.614674,-58.497124,-58.4953143946593,-34.6140461708146,pharmacy,,,"11",0.00191542187914666
"151386",4c0ff7bccc1281d776b0fd8f1a6bb42ad0d1a62d,-34.6046572,-58.4947919,-58.494026805281,-34.6027224295511,pharmacy,,,"11",0.0020805544018357
"151387",a8b29af97be991412703650bd3121bcfd59f28c7,-34.6046572,-58.4947919,-58.494026805281,-34.6027224295511,pharmacy,,,"11",0.0020805544018357
"250460",63749d7d749fe13b2c85890e801d1850c8306f76,-34.6058212,-58.4940276,-58.4926345156684,-34.6044485653826,pharmacy,,,"11",0.00195571208205432
"151723",eef5a17cf275349e4ac1f1d01a9b7c78afaed95e,-34.6041150969,-58.4144312156,-58.4148545366559,-34.6045315422879,pharmacy,,,"5",0.000593824450042686
"151534",b96104d45782c72e4808cdc0fdbe31c465b2486d,-34.6334538,-58.3744845,-58.3754517184764,-34.6335813600082,pharmacy,,,"4",0.000975593735523229
"151574",ce9b211172bee463bda16f9efe6a3f457f00f99a,-34.6136564,-58.3873965,-58.3874024124948,-34.6144492579349,pharmacy,,,"1",0.00079287997989861
"151613",aa89e6ae0d8b2c9c174d84803bc994053737dba0,-34.578516,-58.501973,-58.5009494979664,-34.5753117271806,pharmacy,,,"12",0.00336376585301962
"151730",34d99d940b95f1f6b78c3cf036c0a5dee4bc28ad,-34.6114439203,-58.373331527,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000601086702653742
"154037",9ed1a85e78a373b0e887c038928e9c89969d1627,-34.6114038,-58.3732641,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000522910086479104
"189592",88d42fd95f964959947a71826f73b1c08daa4a70,-34.6113731,-58.3726,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000273559716530555
"229701",8d1d96dc1381e55dd5893aeacf5d99ac2d915215,-34.6114038,-58.3732641,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000522910086479104
"236134",81e834a7934a28e26ea6e2975cc6b83b9d5ff658,-34.6114038,-58.3732641,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000522910086479104
"236199",e64a49c79295d68def91e1b7e15b003826f85aa2,-34.6114596,-58.3725778,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000353576858092991
"241282",512806615291949472e8b55d3a5ec92aa8754f69,-34.6114066,-58.373368,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.00061931750448968
"260632",f4faed167f1f97b408b59ea0346ddee3e0fc0523,-34.6114038,-58.3732641,-58.3727922313864,-34.6111784669797,pharmacy,,,"1",0.000522910086479104
"152300",2e1d6f0f80935a58634e5bbaca9dbf20cba20bd1,-34.6111914,-58.4595326,-58.45743645799,-34.6128297812128,private health center,,POLICLINICA BANCARIA 9 DE JULIO,"6",0.0026604706960575
"184755",91127d73a2e099dea8926115d40a2e770cfc9b6a,-34.610041,-58.458638,-58.4589647105148,-34.6083221845972,pharmacy,,,"6",0.00174959028042841
"152338",8269ff9fa1d90aac9ccb7af6804826945bc38ddd,-34.6374187,-58.3713047,-58.3708476757898,-34.6391006564945,pharmacy,,,"4",0.00174294256304812
"157036",1d77b6cfa35da376b51ec1dc0945138ca7aa2039,-34.6370693634,-58.3735713826,-58.3749763121684,-34.6377099627292,pharmacy,,,"4",0.00154408373889326
"152408",9ca125e2cca22495c8a68f7eb3cfed11aa184fb2,-34.63099,-58.4201892,-58.4221300321224,-34.6322205390489,pharmacy,,,"5",0.00229805475962418
"158084",e14f5e3f946440bae6f5de14ed56e89e5d9c101e,-34.63099,-58.4201892,-58.4221300321224,-34.6322205390489,pharmacy,,,"5",0.00229805475962418
"159390",8bf6135aac723be915ffd04e6599a6e34be39681,-34.63099,-58.4201892,-58.4221300321224,-34.6322205390489,pharmacy,,,"5",0.00229805475962418
"152593",d6d21563145986dc6c5c1274a26927f84f91ab44,-34.6404343272,-58.4472117129,-58.4484608645117,-34.6398415464115,pharmacy,,,"7",0.00138266728182405
"152621",243813e087e7e3205dc2ae5c4ded772dd28ced0e,-34.6468353458,-58.5024209389,-58.5004773057837,-34.6500148315741,pharmacy,,,"9",0.00372650499509751
"203802",78ff9c8a74a44c16b1f79b5b7e3018701f70acda,-34.6453784,-58.5009885,-58.4982268789543,-34.6473965144123,pharmacy,,,"9",0.00342042929779156
"152655",3d8b54697410b2021a27c5d94d9ca1bb11b887f2,-34.647639,-58.3725453,-58.3726167642172,-34.6480108210996,pharmacy,,,"4",0.000378626550107874
"155226",f04c893d3adbcdfcb8fd1dfadd7b97415a02cf83,-34.647977,-58.3717921,-58.3726167642172,-34.6480108210996,pharmacy,,,"4",0.000825357460682875
"167245",e33eb01bc82a63e07a775b4c6446a04192e10bf2,-34.647898,-58.372798,-58.3726167642172,-34.6480108210996,pharmacy,,,"4",0.000213483042607108
"167519",57aa85a5dd4eb52a3187ea64d4925ce5460c4ac0,-34.647737,-58.371561,-58.3726167642172,-34.6480108210996,pharmacy,,,"4",0.00109069522640478
"171125",ac1a480439469893a7c3bd9c40f029bf8b86b41c,-34.647639,-58.3725453,-58.3726167642172,-34.6480108210996,pharmacy,,,"4",0.000378626550107874
"152660",ae40cee6ddb09b646e692a913d10701cea7b793c,-34.6159287,-58.462707,-58.4631185101528,-34.6154648649628,pharmacy,,,"7",0.000620067373431376
"227825",1720592bb15c17bcc2cd24972a0746dcad8f629b,-34.616375,-58.463308,-58.4631185101528,-34.6154648649628,pharmacy,,,"7",0.000929651648801676
"152706",2d6d2053b15e30b653d5a68edfd32ebe89d52f8e,-34.6253439987,-58.4284640497,-58.42816304167,-34.6250530668799,pharmacy,,,"6",0.00041862531943658
"154364",7faeed3b950f6850da5547a21fe32dbc6c48490d,-34.6253439987,-58.4284640497,-58.42816304167,-34.6250530668799,pharmacy,,,"6",0.00041862531943658
"243056",b77475de111e27b892a4653a993c5fb849d4895e,-34.625477,-58.430058,-58.42816304167,-34.6250530668799,pharmacy,,,"6",0.00194179977411459
"152715",cc86ec1d807d675d1ecfbf2ed7e00dcbd871feda,-34.6405768753,-58.4942426957,-58.4949847316753,-34.644524791189,pharmacy,,,"10",0.0040170458368397
"152787",68e5ea33ea5347c4af79ca86983cad848bd15256,-34.6197566,-58.5243892,-58.523581859687,-34.6227002845254,pharmacy,,,"10",0.00305238873115279
"152832",f5bbcdfa65a5392c34e2e6e4081f9ed7e6b4936e,-34.5697272364,-58.4456088196,-58.4455401481424,-34.569840394345,pharmacy,,,"13",0.000132364986331708
"153911",8a2b60b5efd99adf7d1b1aaed6a218bae7235803,-34.570745,-58.4463657,-58.4459084173517,-34.5712931604253,pharmacy,,,"13",0.000713853817175454
"197928",584f4e112e17d08ac086c166f6b65e5b6cad6ec7,-34.5702961,-58.4460449,-58.4455401481424,-34.569840394345,pharmacy,,,"13",0.000680030941762543
"239769",7f6dd75fe529fa2f7d675187dd5277086dd9db24,-34.5710608,-58.4466435,-58.4459084173517,-34.5712931604253,pharmacy,,,"13",0.000770933114533763
"242989",b03b4e40a68fce2c771ac0b8846dde25ddf9a9b9,-34.569565,-58.445717,-58.4455401481424,-34.569840394345,pharmacy,,,"13",0.000327289817735544
"243011",ac3ac86a8a7f47f8f619806691dd4321296a6f9b,-34.569569,-58.445705,-58.4455401481424,-34.569840394345,pharmacy,,,"13",0.000317539014064685
"243075",f734b52a5b41f310f842ee6e9cc43d80a8b823e4,-34.569569,-58.445705,-58.4455401481424,-34.569840394345,pharmacy,,,"13",0.000317539014064685
"152862",0199720b8534697d2d4df7407779132d536aea76,-34.609334,-58.43173,-58.430758141648,-34.6085603807426,pharmacy,,,"6",0.00124217366409843
"154696",741a36892981bdb2d0318d905ad563d1db0244d9,-34.6091501,-58.431691,-58.430758141648,-34.6085603807426,pharmacy,,,"6",0.00110362743144847
"157743",bb8da782d9f1db6b5206d1498a1242f994fd560e,-34.608828,-58.43217,-58.430758141648,-34.6085603807426,pharmacy,,,"6",0.0014369982856719
"152865",42e7a19edfdf84f1b499b39a86cce55c1ab08769,-34.572256,-58.450935,-58.4518304367483,-34.5718499078415,private health center,,INSTITUTO ALEXANDER FLEMING,"13",0.000983218089443562
"168134",7a3404f49f03fa9c2e2c0cf54d227ca7034cdfd4,-34.572256,-58.450935,-58.4518304367483,-34.5718499078415,private health center,,INSTITUTO ALEXANDER FLEMING,"13",0.000983218089443562
"198596",26f756e124c9f75d85d4b5bd8e72268dbdf69369,-34.572674,-58.449941,-58.4518304367483,-34.5718499078415,private health center,,INSTITUTO ALEXANDER FLEMING,"13",0.00206133430368105
"206077",387469db6a65fb05d83aa65be4f11c6d6c18808b,-34.572674,-58.449941,-58.4518304367483,-34.5718499078415,private health center,,INSTITUTO ALEXANDER FLEMING,"13",0.00206133430368105
"259884",a439fa5bd69344998a162dd53f0cbf3604a472fe,-34.5730531,-58.4496497,-58.4487858899291,-34.5744590527005,pharmacy,,,"13",0.00165011237029789
"152881",3cc404e8645c02dede453dfe35486d3c6ad6b499,-34.6109274,-58.4697425,-58.4689759825657,-34.6117065912837,pharmacy,,,"11",0.00109301785607014
"161015",6e86d76f2a5ebcec7e5a11646bbf134506416f96,-34.6121899,-58.4698584,-58.4689759825657,-34.6117065912837,pharmacy,,,"11",0.00100610528455122
"153089",0cb1c63ca2db024b3bcb2fb374ecaebc287e9664,-34.5820495111,-58.4207014333,-58.4206011236514,-34.5822278472767,pharmacy,,,"14",0.00020461138169585
"189490",fd785def5e0e29ed029ef7575371720b4d8d3e13,-34.582064,-58.420843,-58.4206011236514,-34.5822278472767,pharmacy,,,"14",0.000292147391044793
"153353",89ac49400268972c931c02362b73fd7ed9b66219,-34.6332858265,-58.3982796382,-58.3973092583579,-34.6307532805789,pharmacy,,,"4",0.00271208884080484
"153320",fd60d15c70635b5ce96103488c45b66e222ad329,-34.6347049702,-58.4058935006,-58.4061663064018,-34.6339202135435,pharmacy,,,"4",0.000830822493326441
"153366",1c8d174ee490a49840511d12dfc6e4d38d54feb0,-34.5604519,-58.4635598,-58.4636045006428,-34.5606637190519,pharmacy,,,"13",0.000216484314021153
"159767",495fd2db9cb34073bac5109809713ce354e7e9ea,-34.5604394,-58.4635709,-58.4636045006428,-34.5606637190519,pharmacy,,,"13",0.000226821604445182
"174772",c8e03bf6807bd79b6d472d995b7cda95339e5be0,-34.5602239495,-58.4650386535,-58.4636045006428,-34.5606637190519,pharmacy,,,"13",0.00150006389083837
"259012",69d5785ec507e3fe655baa01b632e99b6c424146,-34.5604281,-58.4638429228,-58.4636045006428,-34.5606637190519,pharmacy,,,"13",0.000335203613733405
"259050",e78c6591a0074d0a376d7805e25fb5659cace7cf,-34.5604281,-58.4638429228,-58.4636045006428,-34.5606637190519,pharmacy,,,"13",0.000335203613733405
"153426",207ce9ccb0536a69d0b341b577602635ca72d9d8,-34.630792,-58.418082,-58.4161989134438,-34.6320625597614,pharmacy,,,"5",0.00227163753390075
"153542",a7f616da97d90c273a096708a19eea938ac0277a,-34.6241499484,-58.4272760506,-58.4274452156181,-34.6248706067349,pharmacy,,,"6",0.000740246741975699
"153593",3237d7bb2417d2ba20aee6284a76358a07130de4,-34.5770903369,-58.4513763948,-58.4517010017325,-34.577015777024,pharmacy,,,"13",0.000333059808054785
"153720",75dc1a9d79b88116f9afa596508e05ed7771bab1,-34.6329920607,-58.4367109317,-58.4356943955231,-34.6342743470432,pharmacy,,,"7",0.00163633861559726
"246540",66a9bde6f77c964bb5b03e0e427494383d1e50bf,-34.6335143,-58.4363127,-58.4356943955231,-34.6342743470432,pharmacy,,,"7",0.00097978157465144
"259739",76df0403adcef5b6b944a5791c3f99128c78a283,-34.6335143,-58.4363127,-58.4356943955231,-34.6342743470432,pharmacy,,,"7",0.00097978157465144
"153723",731c44a23411c12e0a0281cf0f29fbfb4d05fd0a,-34.537809,-58.466479,-58.465143386561,-34.538959515426,pharmacy,,,"13",0.00176282415569628
"173202",990e5aad447d1b4d53430c9732f79444e01f621d,-34.5375915327,-58.4661674872,-58.465143386561,-34.538959515426,pharmacy,,,"13",0.00170884723057414
"249044",a7f04fa7fd60c7663179ce1ae75cd97a8c98215e,-34.5380483,-58.4669653,-58.465143386561,-34.538959515426,pharmacy,,,"13",0.00203707685956135
"256078",33d7ac1cab3a48040763d046d45af56c5bbbe5a7,-34.5371270749,-58.4662936958,-58.465143386561,-34.538959515426,pharmacy,,,"13",0.00216357334672282
"153818",e4064a9c1f973dca9e10249d436d5a2c8467c6b6,-34.6006992,-58.406667,-58.4063895909724,-34.5994008989586,pharmacy,,,"3",0.00132760738273819
"167788",e4d1e948ab2c99c8dc8c3d0c2ebf092501be9102,-34.599745,-58.406443,-58.4063895909724,-34.5994008989586,pharmacy,,,"3",0.000348221267187065
"249368",244c6b00b8e791368aa4cbbc69171475713a791f,-34.6001156,-58.4073196,-58.4063895909724,-34.5994008989586,pharmacy,,,"3",0.0011729085087923
"249482",d6cc565a4d6bd5381aba73625dadd42ea66a58bc,-34.6006049,-58.4066273,-58.4063895909724,-34.5994008989586,pharmacy,,,"3",0.00122724247379706
"153882",9da76493c44a8834a922a5c58d474e8bc6a247dc,-34.6121023,-58.4910136,-58.4901421846335,-34.6114425873973,pharmacy,,,"11",0.00109297093243007
"159493",1913fa66ca2dd5906e001a9a12e2478f6a050683,-34.6140182224,-58.4888439807,-58.4865718256055,-34.615430949048,pharmacy,,,"11",0.00267553459245176
"159496",1d3bce71f82ac0f851b5bfca89977383e37694c2,-34.6140182224,-58.4888439807,-58.4865718256055,-34.615430949048,pharmacy,,,"11",0.00267553459245176
"175057",2db251e4a89f22a901960d4e9416c487abbd8898,-34.6140182224,-58.4888439807,-58.4865718256055,-34.615430949048,pharmacy,,,"11",0.00267553459245176
"258822",0ce4d2e0541cfcc0b3bac6246aca574489c0b99f,-34.6121655,-58.4909992,-58.4901421846335,-34.6114425873973,pharmacy,,,"11",0.00112119488474949
"260015",06a5e68ae93d1a1b6d5e0f3a94b1364cdd97d6bb,-34.6121655,-58.4909992,-58.4901421846335,-34.6114425873973,pharmacy,,,"11",0.00112119488474949
"153908",dd76baf8fe5835707f4a591af3eed3df8f2c5169,-34.58703,-58.4009652,-58.4023135658169,-34.5865473529947,pharmacy,,,"2",0.00143214472309726
"177330",5829b765bde904fc407d980fe4199e604d2322b3,-34.5867278,-58.4014621,-58.4023135658169,-34.5865473529947,pharmacy,,,"2",0.000870376446751249
"203961",e80dc23ec4456529d95c777a225ddd313fdc5071,-34.5865385,-58.400544,-58.4010693383916,-34.5855198428506,pharmacy,,,"2",0.00114614258001374
"153951",d4fabcfb44c9d352d07b9b29560504a449c98c72,-34.5660137,-58.4599088,-58.459972888215,-34.5659929703843,pharmacy,,,"13",6.73573772421638e-05
"162396",0b0a0b7b1509dc5ac996af80f130a4fbfc6b4982,-34.5660137,-58.4599088,-58.459972888215,-34.5659929703843,pharmacy,,,"13",6.73573772421638e-05
"215853",8d288608c824f717d9f73df49621477bb0a65d82,-34.5666235,-58.4596609,-58.459972888215,-34.5659929703843,pharmacy,,,"13",0.000703494308842093
