long,lat,objeto,id,nombre,comuna
-58.4357248537626,-34.5652869973938,Farmacia,,,14
-58.4339394889715,-34.6265987056412,Farmacia,,,6
-58.4654521531324,-34.5527637745062,Farmacia,,,13
-58.4519600360214,-34.5647098542511,Farmacia,,,13
-58.3818305358404,-34.6151571644772,Farmacia,,,1
-58.4046494578961,-34.5959200981142,Farmacia,,,2
-58.3931901655846,-34.610539384508,Farmacia,,,3
-58.3875933466554,-34.6004454436982,Farmacia,,,1
-58.382663986728,-34.6196200140331,Farmacia,,,1
-58.4757567717393,-34.6096994977059,Farmacia,,,11
-58.4578042519824,-34.6404476466682,Farmacia,,,7
-58.4184039672758,-34.6108426017922,Farmacia,,,5
-58.4379113885006,-34.6150249826612,Farmacia,,,6
-58.4832998142075,-34.5663559453819,Farmacia,,,12
-58.4692748457705,-34.6309972947594,Farmacia,,,7
-58.381002781144,-34.599443366103,Farmacia,,,1
-58.3934694167924,-34.604637260263,Farmacia,,,3
-58.401731946264,-34.5976767638319,Farmacia,,,2
-58.4651267266375,-34.5389840641001,Farmacia,,,13
-58.4953143946593,-34.6140461708146,Farmacia,,,11
-58.3858123862451,-34.5975040459595,Farmacia,,,1
-58.4982342724737,-34.6479390955437,Farmacia,,,9
-58.4786115850275,-34.5847764587238,Farmacia,,,15
-58.4292791387643,-34.5809076587197,Farmacia,,,14
-58.373744558647,-34.6258373493407,Farmacia,,,1
-58.4386686831993,-34.6101496609954,Farmacia,,,6
-58.4630959597765,-34.6274809950368,Farmacia,,,7
-58.4734252993192,-34.6462521320054,Farmacia,,,9
-58.3713575928849,-34.6240562277755,Farmacia,,,1
-58.4727144793844,-34.6046766190738,Farmacia,,,11
-58.4478850052761,-34.6048559629604,Farmacia,,,15
-58.3841928426983,-34.6280207080516,Farmacia,,,1
-58.5063512156094,-34.6117078085584,Farmacia,,,11
-58.4030146685132,-34.5748251321495,Farmacia,,,14
-58.4596368617312,-34.5753001251356,Farmacia,,,13
-58.5160581336709,-34.610223108571,Farmacia,,,11
-58.384808894312,-34.5946505235878,Farmacia,,,1
-58.408524990401,-34.6152742886617,Farmacia,,,3
-58.5287937370779,-34.6418698607929,Farmacia,,,9
-58.401262630381,-34.5962558303949,Farmacia,,,2
-58.4201473390975,-34.5905924805505,Farmacia,,,14
-58.3914719565676,-34.6172501586754,Farmacia,,,1
-58.3854481391746,-34.6180200330551,Farmacia,,,1
-58.3952990232116,-34.6227784892462,Farmacia,,,3
-58.5123611214869,-34.6503535761481,Farmacia,,,9
-58.42568857091,-34.6057897655914,Farmacia,,,5
-58.4465343015566,-34.5960707270547,Farmacia,,,15
-58.4771290374914,-34.6870202955529,Farmacia,,,8
-58.4048789938833,-34.6160770786786,Farmacia,,,3
-58.4075097806834,-34.5870330311246,Farmacia,,,2
-58.4670077723611,-34.632999203668,Farmacia,,,7
-58.4015664917251,-34.6133947036121,Farmacia,,,3
-58.3946096942642,-34.6184768109817,Farmacia,,,3
-58.3678140408632,-34.6116712736068,Farmacia,,,1
-58.3728480324801,-34.6175538847065,Farmacia,,,1
-58.391714524076,-34.5994107972488,Farmacia,,,2
-58.5152830371338,-34.60818550396,Farmacia,,,11
-58.3844416819519,-34.5958154475391,Farmacia,,,1
-58.4400744354172,-34.6615513726118,Farmacia,,,8
-58.4041301086587,-34.589187264359,Farmacia,,,2
-58.391092917504,-34.6139531833236,Farmacia,,,1
-58.4179596509921,-34.5859360591976,Farmacia,,,14
-58.3919079002441,-34.614469344313,Farmacia,,,3
-58.4071265895265,-34.6150921365664,Farmacia,,,3
-58.4088484585241,-34.6136879989462,Farmacia,,,3
-58.4239602869091,-34.6030471948874,Farmacia,,,5
-58.4678119923111,-34.5490765487422,Farmacia,,,13
-58.3741126849317,-34.6423467976854,Farmacia,,,4
-58.4002946192746,-34.5930841272606,Farmacia,,,2
-58.4028218722224,-34.5819314830044,Farmacia,,,14
-58.4180455571433,-34.5897846069485,Farmacia,,,14
-58.4119501215814,-34.6528471666728,Farmacia,,,4
-58.428650272017,-34.5776589709059,Farmacia,,,14
-58.4866626641292,-34.6468758261543,Farmacia,,,9
-58.4848051647861,-34.5736901053389,Farmacia,,,12
-58.3935634628266,-34.6100777630177,Farmacia,,,3
-58.438518265651,-34.6145019118242,Farmacia,,,6
-58.4416594190041,-34.571360389978,Farmacia,,,14
-58.3885902001679,-34.6064038400354,Farmacia,,,1
-58.3827493581381,-34.5897776772502,Farmacia,,,1
-58.4167995262689,-34.6561723164643,Farmacia,,,4
-58.3821140609237,-34.6092641245566,Farmacia,,,1
-58.4343005673382,-34.5665037481849,Farmacia,,,14
-58.4338704159601,-34.5993636219343,Farmacia,,,15
-58.4055488179784,-34.6115582371306,Farmacia,,,3
-58.3963513141988,-34.6072678626837,Farmacia,,,3
-58.4044189242589,-34.5978979585736,Farmacia,,,2
-58.4098418213488,-34.6102270779908,Farmacia,,,3
-58.4098595087714,-34.6150852739684,Farmacia,,,3
-58.5283020319067,-34.6114941895535,Farmacia,,,11
-58.4124372782113,-34.6107713365268,Farmacia,,,3
-58.4214593117566,-34.5887738304672,Farmacia,,,14
-58.4456148866427,-34.5974469202934,Farmacia,,,15
-58.412634144058,-34.6385167638725,Farmacia,,,4
-58.4740242069801,-34.5813305496537,Farmacia,,,15
-58.3741961146727,-34.6011740366406,Farmacia,,,1
-58.4042675576091,-34.5949812625328,Farmacia,,,2
-58.3976974267228,-34.6097469908408,Farmacia,,,3
-58.4010177973365,-34.5981137274505,Farmacia,,,2
-58.3886083595453,-34.5973171288411,Farmacia,,,2
-58.4091430502184,-34.6181575590771,Farmacia,,,3
-58.3726167642172,-34.6480108210996,Farmacia,,,4
-58.3731549743465,-34.6269450980428,Farmacia,,,4
-58.3745231675029,-34.6128221159312,Farmacia,,,1
-58.3768855684533,-34.6309915440989,Farmacia,,,4
-58.3935808200545,-34.6091114999275,Farmacia,,,3
-58.3993382986204,-34.6095106784025,Farmacia,,,3
-58.4054187848019,-34.6114183448411,Farmacia,,,3
-58.3999437967016,-34.6359586941044,Farmacia,,,4
-58.4790755424946,-34.5702550371267,Farmacia,,,12
-58.4716325037057,-34.5653953638243,Farmacia,,,12
-58.4629333060966,-34.5598825434449,Farmacia,,,13
-58.3775508488443,-34.6288473603882,Hospital,1,HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE,4
-58.4120700769456,-34.5941919726393,Hospital,2,HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ,2
-58.4005143372538,-34.5847671286454,Hospital,4,HOSPITAL DE ODONTOLOGIA DR. RAMON CARRILLO (EX NACIONAL),2
-58.3851559118889,-34.6394041316484,Hospital,6,HOSPITAL DE SALUD MENTAL BRAULIO MOYANO,4
-58.3913114406535,-34.6341535760002,Hospital,7,HOSPITAL DE GASTROENTEROLOGIA B. UDAONDO,4
-58.4349433479819,-34.6084721257413,Hospital,8,INSTITUTO DE ZOONOSIS L. PASTEUR,6
-58.3758433488021,-34.6302112044495,Hospital,9,HOSPITAL DE REHABILITACION RESPIRATORIA M. FERRER,4
-58.3823284509488,-34.6357022351559,Hospital,10,HOSPITAL INFANTO JUVENIL C. TOBAR GARCIA,4
-58.3821283746958,-34.6364350546569,Hospital,11,HOSPITAL DE SALUD MENTAL J. T. BORDA,4
-58.3601201271455,-34.6388917320834,Hospital,12,HOSPITAL DE ODONTOLOGIA INFANTIL DON BENITO QUINQUELA MARTIN,4
-58.4409882382439,-34.5538963316473,Hospital,13,INSTITUTO DE REHABILITACION PSICOFISICA (I.R.E.P.),13
-58.4027506275377,-34.634856308415,Hospital,14,HOSPITAL MATERNO INFANTIL R. SARDA,4
-58.4601855775528,-34.6054342750207,Hospital,15,HOSPITAL OFTALMOLOGICO DR. PEDRO LAGLEYZE,11
-58.4276597542837,-34.6146348348429,Hospital,16,HOSPITAL DE ODONTOLOGIA  JOSE DUEÑAS,5
-58.4332484381295,-34.6070507603866,Hospital,17,HOSPITAL MUNICIPAL DE ONCOLOGIA MARIE CURIE,6
-58.4323966950244,-34.6255031952483,Hospital,18,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,6
-58.3940641604746,-34.6227125075125,Hospital,19,HOSPITAL DE OFTALMOLOGIA SANTA LUCIA,3
-58.5021449222223,-34.6179817540591,Hospital,20,HOSPITAL DE REHABILITACION M. ROCCA,10
-58.3937269413226,-34.6375293258416,Hospital,21,HOSPITAL DE INFECCIOSAS F. MUÑIZ,4
-58.4752588459762,-34.5972098729152,Hospital,22,HOSPITAL DE EMERGENCIAS PSIQUIATRICAS TORCUATO DE ALVEAR,15
-58.4005134574423,-34.5847659581214,Hospital,23,HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA,2
-58.365985088719,-34.6283448581677,Hospital,24,HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH,4
-58.4068939142787,-34.581141710889,Hospital,25,HOSPITAL GENERAL DE AGUDOS DR. J. A. FERNANDEZ,14
-58.4379813617051,-34.6089728538415,Hospital,26,HOSPITAL GENERAL DE AGUDOS DR. C. DURAND,6
-58.4695020363265,-34.6241704940114,Hospital,27,HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ,7
-58.4096107488156,-34.6176598438607,Hospital,28,HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA,3
-58.4710781593251,-34.565051956568,Hospital,29,HOSPITAL GENERAL DE AGUDOS DR. I. PIROVANO,12
-58.5110525000569,-34.599979524264,Hospital,30,HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA,11
-58.50761514092,-34.6253367952668,Hospital,31,HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD,10
-58.5156291936709,-34.6491867281064,Hospital,32,HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI,9
-58.4108602188292,-34.6431172591975,Hospital,33,HOSPITAL GENERAL DE AGUDOS J. A. PENNA,4
-58.4710976282168,-34.5873917690227,Hospital,34,HOSPITAL GENERAL DE AGUDOS DR. E. TORNU,15
-58.4541167814714,-34.643894071866,Hospital,35,HOSPITAL GENERAL DE AGUDOS P. PIÑERO,7
-58.4566428491104,-34.6718480140772,Hospital,36,HOSPITAL CECILIA GRIERSON,8
-58.3918791813883,-34.6299453614404,Hospital,3,HOSP. DE PEDIATRIA DR. J. GARRAHAN,4
-58.3814293381891,-34.6419888014928,Hospital,5,TALLERES PROTEGIDOS DE REHABILITACION PSIQUIATRICA,4
