id,Commune,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,Owner Percent,Owner Quantile,Regular Percent,Regular Quantile,Uninhabited Percent,Uninhabited Quantile,b_id
32932,3,65.8,3,85.5,2,48.2,9,17.1,8,41.4,6,46.6,2,94.8,9,1.7000000000000002,2,4.0
32933,3,77.7,7,89.7,7,41.3,8,8.3,2,58.7,8,41.9,1,83.2,2,10.4,9,4.0
32938,1,74.6,6,87.7,5,45.6,9,11.1,5,53.9,8,43.9,1,89.5,6,5.7,7,4.0
32947,3,68.2,3,88.1,5,40.8,8,21.2,8,32.8,4,49.5,2,90.4,6,5.1,7,4.0
32953,3,65.3,2,86.2,3,33.3,6,16.4,7,33.0,4,48.6,2,81.9,1,8.6,9,4.0
32969,3,60.0,1,84.3,1,51.8,9,15.7,7,7.9,0,40.0,1,91.8,8,0.0,0,4.0
32972,5,72.7,5,85.0,2,34.4,6,20.0,8,35.5,5,33.5,0,67.8,0,2.8,4,4.0
32984,3,67.2,3,84.9,2,47.2,9,26.9,9,33.6,4,37.6,0,84.9,3,1.6,2,4.0
32988,3,46.6,0,88.5,6,58.1,9,28.6,9,26.2,2,36.1,0,94.2,9,1.0,1,4.0
32991,3,74.8,6,82.6,0,40.7,8,18.1,8,41.1,6,44.1,1,84.8,3,6.6,8,4.0
32992,3,59.4,1,83.8,1,46.7,9,20.0,8,33.0,4,43.7,1,90.4,6,2.8,4,4.0
32994,3,75.0,6,86.9,4,40.7,8,16.0,7,45.8,7,42.0,1,82.7,2,8.0,9,4.0
32997,3,72.9,5,83.9,1,42.0,8,16.9,8,45.6,7,39.2,0,81.2,1,6.8,8,4.0
33001,3,64.4,2,90.0,7,57.8,9,17.9,8,38.8,5,32.8,0,90.6,7,7.8,9,4.0
33002,3,66.5,3,86.8,4,38.5,8,16.0,7,40.5,6,49.8,2,88.3,5,8.2,9,4.0
33004,3,76.6,7,88.8,6,38.8,8,9.4,4,49.1,7,45.0,1,83.8,2,15.5,9,4.0
33017,3,66.4,3,87.1,4,44.4,9,20.0,8,34.9,4,41.0,1,85.4,3,4.3,6,4.0
33037,5,77.9,7,93.3,9,32.5,6,7.9,2,44.5,6,50.9,2,83.4,2,11.8,9,4.0
33046,3,69.8,4,81.3,0,44.5,9,13.4,6,41.1,6,38.9,0,83.5,2,3.5,5,4.0
33050,3,65.2,2,84.8,2,33.2,6,13.7,7,32.0,4,51.8,3,85.1,3,2.9,4,4.0
33055,3,73.9,6,85.6,3,35.8,7,20.5,8,37.5,5,45.5,1,81.2,1,6.1,8,4.0
33058,3,76.2,7,84.0,1,31.1,5,15.0,7,37.1,5,59.7,5,90.8,7,0.4,0,4.0
33067,3,81.1,8,90.3,8,30.9,5,17.5,8,39.1,5,61.3,6,92.2,8,4.6,6,4.0
33072,3,70.1,4,86.0,3,41.6,8,16.2,7,34.4,4,41.1,1,82.7,2,2.0,2,4.0
33075,3,67.8,3,90.4,8,46.8,9,10.8,5,38.7,5,38.6,0,85.4,3,2.8,4,4.0
33077,3,69.9,4,86.0,3,38.2,7,16.1,7,34.1,4,41.2,1,79.4,1,0.0,0,4.0
33080,3,71.8,5,84.6,2,38.3,7,16.1,7,44.7,6,37.1,0,75.4,0,3.9,5,4.0
33082,3,69.5,4,86.3,3,39.5,8,17.4,8,42.1,6,47.5,2,87.0,4,6.9,8,4.0
33086,3,75.8,7,86.1,3,49.7,9,13.8,7,48.5,7,38.0,0,87.8,4,4.6,6,4.0
33090,3,68.3,3,85.5,2,47.7,9,25.6,9,29.1,3,44.7,1,92.4,8,3.7,5,4.0
33103,5,67.5,3,91.6,9,45.1,9,13.6,7,37.5,5,43.2,1,88.3,5,4.5,6,4.0
33106,3,62.9,2,87.3,4,40.7,8,18.9,8,22.8,2,48.9,2,89.6,6,3.0,4,4.0
33121,3,73.1,5,87.3,4,24.1,3,21.2,8,40.8,6,63.2,6,87.3,4,0.7000000000000001,0,4.0
33124,3,52.6,0,84.3,1,43.9,8,20.1,8,24.4,2,49.0,2,92.9,8,2.0,2,4.0
33140,3,50.3,0,87.2,4,64.1,9,30.5,9,20.6,1,28.6,0,92.8,8,0.7000000000000001,0,4.0
33148,5,63.2,2,87.3,4,49.5,9,13.0,6,38.0,5,43.3,1,92.7,8,5.3,7,4.0
33157,3,69.3,4,81.3,0,30.7,5,23.5,9,37.8,5,58.4,5,89.2,5,4.9,7,4.0
33158,3,70.0,4,80.8,0,24.1,3,16.2,7,39.0,5,60.6,5,84.7,2,1.5,1,4.0
33159,3,64.6,2,82.4,0,37.1,7,16.3,7,34.9,4,53.2,3,90.3,6,5.7,7,4.0
33160,1,72.0,5,86.5,4,54.1,9,18.2,8,48.0,7,20.6,0,74.7,0,5.8,7,4.0
33165,3,64.9,2,84.5,2,42.8,8,13.8,7,30.6,3,50.5,2,93.3,9,4.9,7,4.0
33166,3,64.6,2,86.9,4,50.5,9,28.0,9,31.4,4,42.2,1,92.7,8,2.9,4,4.0
33167,3,72.9,5,88.3,6,45.1,9,10.4,5,48.1,7,33.5,0,78.6,1,4.7,6,4.0
33168,3,68.6,4,84.3,1,31.4,6,12.6,6,42.1,6,32.1,0,63.5,0,8.4,9,4.0
33169,3,67.8,3,86.5,4,39.8,8,20.4,8,33.3,4,45.7,1,85.5,3,7.2,8,4.0
33170,3,69.4,4,85.8,3,43.8,8,11.0,5,45.6,7,44.1,1,87.9,4,8.0,9,4.0
33171,3,67.7,3,83.7,1,43.5,8,11.9,6,43.2,6,45.0,1,88.5,5,3.6,5,4.0
33172,3,62.9,2,85.9,3,50.4,9,20.6,8,29.7,3,46.1,1,96.5,9,7.4,8,4.0
33234,5,66.6,3,86.6,4,38.5,8,16.8,8,36.6,5,55.1,4,93.6,9,2.0,2,4.0
33235,1,72.0,5,88.1,5,47.3,9,13.9,7,48.6,7,39.7,0,87.0,4,3.8,5,4.0
33239,3,71.0,4,88.9,6,29.0,5,9.1,3,46.2,7,55.2,4,84.2,2,3.7,5,4.0
33242,3,64.1,2,86.1,3,39.6,8,24.8,9,31.4,4,31.3,0,70.9,0,5.5,7,4.0
33243,3,64.1,2,87.1,4,50.4,9,30.4,9,29.3,3,38.3,0,88.7,5,5.1,7,4.0
33244,3,58.4,1,84.1,1,45.9,9,16.9,8,29.7,3,39.0,0,84.9,3,6.2,8,4.0
33246,3,74.5,6,86.2,3,34.9,7,18.8,8,43.9,6,51.0,3,85.9,3,4.8,7,4.0
33250,3,74.1,6,85.8,3,36.2,7,15.5,7,42.4,6,55.9,4,92.1,8,5.9,8,4.0
33251,3,54.4,1,87.5,5,43.8,8,32.8,9,28.5,3,33.6,0,77.3,0,2.6,3,4.0
33252,3,62.1,2,85.9,3,59.9,9,16.1,7,30.2,3,33.9,0,93.8,9,5.3,7,4.0
33292,3,58.7,1,84.5,2,42.5,8,17.7,8,31.7,4,43.2,1,85.7,3,1.4,1,4.0
33294,3,72.2,5,88.9,6,45.3,9,15.5,7,37.8,5,48.1,2,93.4,9,6.7,8,4.0
33296,3,68.7,4,86.0,3,33.7,6,9.4,4,38.0,5,7.3,0,41.0,0,5.9,8,4.0
33297,3,58.8,1,85.0,2,40.1,8,18.9,8,27.2,3,28.8,0,69.0,0,6.1,8,4.0
33300,3,57.0,1,87.0,4,50.7,9,12.5,6,39.1,5,37.4,0,88.2,5,3.9,5,4.0
33301,3,62.1,2,81.2,0,45.9,9,18.8,8,31.5,4,46.8,2,92.6,8,4.6,6,4.0
33302,1,72.3,5,87.9,5,56.4,9,12.5,6,49.7,7,32.2,0,88.6,5,7.4,8,4.0
33304,3,61.5,1,90.3,8,58.5,9,35.9,9,30.6,3,28.2,0,86.7,4,0.8,0,4.0
33305,3,66.8,3,85.6,3,42.6,8,14.2,7,41.8,6,35.7,0,78.3,0,4.8,7,4.0
33306,3,69.4,4,88.0,5,39.8,8,12.7,6,41.9,6,50.0,2,89.8,6,8.7,9,4.0
33307,3,72.8,5,86.1,3,35.6,7,19.3,8,36.3,5,53.5,3,89.1,5,14.0,9,4.0
33362,3,55.4,1,81.5,0,72.3,9,26.5,9,19.4,1,24.6,0,96.9,9,2.4,3,4.0
33363,3,71.5,5,85.3,2,39.9,8,10.0,4,45.3,7,37.3,0,77.2,0,7.0,8,4.0
33367,3,66.4,3,88.3,6,67.6,9,13.3,6,39.6,5,22.7,0,90.3,6,6.0,8,4.0
33368,3,50.5,0,79.0,0,44.3,9,15.5,7,37.7,5,47.2,2,91.6,7,2.2,3,4.0
33369,3,67.1,3,85.7,3,43.7,8,13.5,7,42.6,6,38.0,0,81.7,1,2.8,4,4.0
33371,3,70.4,4,88.0,5,37.1,7,17.4,8,41.7,6,48.8,2,85.9,3,10.4,9,4.0
33372,3,70.9,4,86.5,4,50.7,9,14.5,7,34.4,4,44.0,1,94.7,9,2.6,3,4.0
33373,3,66.1,3,85.0,2,45.9,9,16.8,8,35.5,5,45.9,1,91.9,8,5.3,7,4.0
33374,3,67.4,3,83.7,1,35.7,7,13.4,6,37.9,5,55.1,4,90.9,7,9.4,9,4.0
33375,1,74.4,6,88.8,6,30.6,5,10.6,5,48.1,7,60.0,5,90.6,7,3.0,4,4.0
33376,3,60.5,1,88.4,6,48.3,9,17.4,8,32.1,4,36.7,0,85.1,3,4.7,6,4.0
33377,3,57.8,1,80.2,0,39.7,8,17.1,8,25.0,2,24.1,0,63.8,0,0.7000000000000001,0,4.0
33379,3,68.9,4,88.1,5,26.0,3,15.7,7,38.8,5,57.6,4,83.6,2,0.8,0,4.0
33382,3,58.0,1,87.3,4,48.4,9,18.8,8,29.5,3,43.3,1,91.7,8,5.1,7,4.0
33383,3,67.5,3,90.4,8,45.9,9,16.3,7,34.7,4,43.3,1,89.2,5,4.6,6,4.0
33384,3,57.0,1,79.1,0,38.0,7,15.2,7,33.4,4,44.1,1,82.1,1,2.1,2,4.0
33386,5,67.2,3,84.0,1,43.5,8,10.9,5,37.0,5,47.6,2,91.1,7,2.7,3,4.0
33438,5,67.6,3,87.3,4,45.3,9,9.9,4,39.7,5,42.9,1,88.2,5,2.4,3,4.0
33447,3,51.5,0,83.1,1,41.8,8,30.7,9,24.5,2,26.0,0,67.9,0,3.1,4,4.0
33448,3,69.2,4,83.2,1,37.4,7,13.1,6,33.2,4,54.2,3,91.6,7,3.6,5,4.0
33449,3,53.4,0,85.2,2,44.8,9,10.0,4,34.9,4,43.4,1,88.3,5,5.8,7,4.0
33450,3,65.2,2,84.5,2,47.0,9,12.4,6,37.0,5,44.6,1,91.6,7,2.7,3,4.0
33452,3,64.2,2,84.1,1,37.2,7,15.1,7,34.3,4,48.9,2,86.2,3,5.1,7,4.0
33454,3,61.5,1,85.9,3,47.7,9,17.8,8,35.8,5,45.4,1,93.1,9,4.1,6,4.0
33455,3,66.8,3,89.3,7,29.2,5,16.2,7,32.2,4,51.3,3,80.4,1,3.6,5,4.0
33456,3,62.7,2,83.0,1,40.6,8,20.3,8,28.7,3,44.6,1,85.2,3,4.9,7,4.0
33458,3,51.9,0,89.1,6,59.8,9,29.2,9,20.9,1,16.5,0,76.3,0,5.1,7,4.0
33459,3,54.2,1,84.7,2,44.4,9,19.4,8,22.6,2,39.3,0,83.6,2,1.5,1,4.0
33472,3,61.0,1,88.6,6,56.8,9,19.2,8,30.6,3,29.9,0,86.7,4,2.2,3,4.0
33510,5,73.9,6,90.3,8,37.0,7,13.0,6,42.7,6,55.5,4,92.4,8,2.3,3,4.0
33520,1,68.0,3,83.2,1,30.2,5,10.3,4,46.4,7,59.8,5,90.0,6,3.0,4,4.0
33522,3,64.9,2,76.1,0,24.3,3,17.9,8,39.0,5,64.9,7,89.2,5,1.6,2,4.0
33524,3,57.1,1,88.3,6,44.4,9,23.9,9,29.8,3,42.9,1,87.3,4,4.8,7,4.0
33525,3,63.1,2,80.8,0,45.4,9,10.9,5,36.4,5,43.3,1,88.7,5,3.9,5,4.0
33526,3,68.1,3,84.8,2,49.8,9,21.7,9,33.5,4,39.3,0,89.2,5,6.2,8,4.0
33528,3,63.9,2,89.3,7,34.8,7,11.9,6,42.3,6,51.9,3,86.7,4,5.4,7,4.0
33529,3,54.9,1,86.2,3,57.2,9,22.7,9,24.9,2,38.9,0,96.1,9,1.7000000000000002,2,4.0
33531,3,58.4,1,86.4,3,35.4,7,18.9,8,24.6,2,51.6,3,87.0,4,2.0,2,4.0
33532,3,47.5,0,87.5,5,59.8,9,22.8,9,20.5,1,34.1,0,93.9,9,3.9,5,4.0
33533,3,59.6,1,86.2,3,44.8,9,16.3,7,25.2,2,44.6,1,89.3,6,2.8,4,4.0
33534,3,60.8,1,86.5,4,42.3,8,21.6,9,29.5,3,43.1,1,85.4,3,8.2,9,4.0
33535,3,64.9,2,85.6,3,37.8,7,21.4,9,29.0,3,46.2,1,83.9,2,6.8,8,4.0
33538,3,47.7,0,84.8,2,51.8,9,23.6,9,25.2,2,32.2,0,84.0,2,1.9,2,4.0
33596,3,32.6,0,81.4,0,93.0,9,60.5,9,14.0,1,0.0,0,93.0,8,1.8,2,4.0
33597,3,58.5,1,81.6,0,42.1,8,16.1,7,25.0,2,45.9,1,88.0,4,6.1,8,4.0
33601,3,69.1,4,85.3,2,34.7,7,20.5,8,31.4,4,55.6,4,90.3,6,4.0,6,4.0
33605,3,68.2,3,86.5,4,29.0,5,11.3,5,38.2,5,51.1,3,80.1,1,4.4,6,4.0
33608,3,61.6,1,86.9,4,43.9,8,16.0,7,32.6,4,46.9,2,90.8,7,0.8,0,4.0
33609,3,53.1,0,85.5,2,52.7,9,17.0,8,30.5,3,41.1,1,93.8,9,4.5,6,4.0
33610,3,72.7,5,87.9,5,47.0,9,15.4,7,32.7,4,44.7,1,91.7,8,8.1,9,4.0
33611,3,64.6,2,80.4,0,34.6,7,10.8,5,36.4,5,55.6,4,90.2,6,7.2,8,4.0
33612,3,44.1,0,82.2,0,57.1,9,27.9,9,26.3,2,19.7,0,76.8,0,0.5,0,4.0
33614,3,61.7,2,85.9,3,50.5,9,19.2,8,31.1,4,41.9,1,92.3,8,6.6,8,4.0
33622,5,57.1,1,87.5,5,47.0,9,18.9,8,24.2,2,37.5,0,84.5,2,0.5,0,4.0
33623,3,74.9,6,89.7,7,34.5,6,11.4,5,46.0,7,45.9,1,80.4,1,3.2,4,4.0
33674,3,64.9,2,85.6,3,27.7,4,10.6,5,29.6,3,57.4,4,85.1,3,7.3,8,4.0
33675,3,64.5,2,83.8,1,37.1,7,12.5,6,38.3,5,51.5,3,88.6,5,3.0,4,4.0
33677,1,67.8,3,88.9,6,41.1,8,13.1,6,34.4,4,48.9,2,90.0,6,4.8,7,4.0
33678,3,57.3,1,84.2,1,37.4,7,18.1,8,30.2,3,53.8,3,91.2,7,0.0,0,4.0
33679,3,71.3,5,84.5,2,30.8,5,9.5,4,33.4,4,51.0,3,81.8,1,6.6,8,4.0
33680,3,58.1,1,82.5,0,42.2,8,14.6,7,35.0,4,35.6,0,77.8,0,5.2,7,4.0
33682,3,64.0,2,82.7,1,41.2,8,14.3,7,35.3,4,40.8,1,82.0,1,4.2,6,4.0
33683,3,55.3,1,82.9,1,39.5,8,12.5,6,36.2,5,44.7,1,84.2,2,0.6000000000000001,0,4.0
33686,3,61.9,2,83.9,1,35.8,7,9.4,4,28.4,3,53.5,3,89.4,6,7.9,9,4.0
33688,3,48.4,0,81.1,0,61.0,9,15.1,7,23.2,2,34.6,0,95.6,9,7.6,8,4.0
33697,3,58.9,1,83.3,1,42.5,8,19.5,8,21.9,1,40.1,1,82.6,1,2.3,3,4.0
33701,3,58.2,1,85.6,3,40.9,8,22.6,9,25.6,2,50.5,2,91.3,7,5.9,8,4.0
33708,3,53.4,0,89.1,6,50.9,9,21.8,9,25.5,2,34.8,0,85.7,3,2.8,4,4.0
33713,5,67.2,3,88.6,6,49.4,9,17.0,8,25.8,2,42.4,1,91.7,8,0.9,1,4.0
33715,3,57.7,1,87.2,4,50.6,9,18.7,8,24.8,2,36.2,0,86.8,4,4.6,6,4.0
33729,3,65.8,3,86.8,4,47.1,9,15.3,7,30.7,3,43.4,1,90.5,7,4.2,6,4.0
33737,3,61.8,2,89.9,7,52.7,9,19.2,8,26.5,2,37.0,0,89.6,6,3.6,5,4.0
33741,3,65.5,2,82.9,1,46.2,9,12.7,6,26.4,2,40.7,1,86.9,4,7.4,8,4.0
33742,3,51.2,0,83.9,1,41.5,8,21.6,9,19.0,1,42.3,1,83.9,2,5.8,7,4.0
33760,3,65.5,2,82.8,1,37.2,7,13.1,6,37.8,5,45.9,1,83.1,2,2.6,3,4.0
33761,3,59.1,1,84.8,2,37.0,7,13.4,6,31.7,4,44.8,1,81.7,1,1.9,2,4.0
33765,3,55.0,1,88.9,6,51.9,9,14.8,7,24.3,2,29.1,0,81.0,1,1.3,1,4.0
33768,3,58.6,1,80.1,0,39.4,8,13.3,6,28.3,3,54.2,3,93.6,9,6.5,8,4.0
33776,3,50.0,0,84.4,2,56.3,9,17.6,8,23.4,2,23.8,0,80.1,1,1.4,1,4.0
33778,3,57.0,1,84.5,2,39.9,8,17.7,8,22.0,1,43.3,1,83.3,2,1.8,2,4.0
33785,3,43.1,0,84.6,2,72.3,9,19.3,8,17.8,1,24.4,0,96.7,9,0.6000000000000001,0,4.0
33787,3,47.8,0,84.8,2,55.0,9,21.3,9,17.2,1,32.9,0,87.9,4,1.6,2,4.0
33801,3,66.1,3,83.6,1,27.9,4,13.5,7,30.7,3,60.6,5,88.5,5,4.4,6,4.0
33802,3,51.6,0,81.3,0,58.7,9,19.5,8,25.7,2,31.6,0,90.3,6,6.9,8,4.0
33804,1,59.4,1,89.3,7,33.7,6,24.7,9,28.4,3,35.0,0,68.7,0,5.5,7,4.0
33806,3,56.0,1,89.7,7,48.4,9,20.1,8,29.5,3,38.4,0,86.8,4,5.1,7,4.0
33823,3,66.5,3,82.9,1,39.5,8,14.3,7,30.0,3,51.5,3,91.0,7,3.9,5,4.0
33830,3,66.0,3,85.2,2,27.6,4,15.4,7,29.6,3,48.3,2,75.9,0,4.0,6,4.0
33846,3,60.5,1,85.8,3,40.3,8,11.9,6,26.1,2,34.9,0,75.2,0,5.4,7,4.0
33860,3,61.6,1,88.2,6,47.0,9,25.2,9,27.0,3,33.7,0,80.6,1,4.4,6,4.0
33870,5,61.8,2,87.9,5,36.7,7,12.4,6,25.8,2,53.0,3,89.7,6,8.2,9,4.0
33877,3,51.7,0,87.7,5,58.0,9,24.5,9,21.4,1,21.8,0,79.8,1,2.3,3,4.0
33878,3,59.0,1,81.9,0,40.0,8,15.3,7,30.4,3,46.5,2,86.5,3,3.6,5,4.0
33879,3,62.0,2,84.3,1,38.0,7,11.1,5,26.7,2,48.4,2,86.4,3,0.30000000000000004,0,4.0
33881,3,64.9,2,82.4,0,33.1,6,9.6,4,34.3,4,54.8,3,87.9,4,2.3,3,4.0
33885,3,61.2,1,83.7,1,36.1,7,12.8,6,28.2,3,38.0,0,74.1,0,5.3,7,4.0
33886,3,64.8,2,87.2,4,40.8,8,16.8,8,36.0,5,51.3,3,92.1,8,3.6,5,4.0
33888,3,64.4,2,80.5,0,36.9,7,12.3,6,29.4,3,46.2,1,83.1,2,1.8,2,4.0
33896,3,69.0,4,85.1,2,40.7,8,12.0,6,35.0,4,50.0,2,90.7,7,14.8,9,4.0
33927,3,69.4,4,87.2,4,33.8,6,9.3,3,31.5,4,59.8,5,93.6,9,5.6,7,4.0
33948,3,69.9,4,83.3,1,31.2,5,11.6,5,26.8,2,50.0,2,81.2,1,8.6,9,4.0
33949,3,61.1,1,89.1,6,49.8,9,18.5,8,29.8,3,40.1,1,90.0,6,3.4,5,4.0
33950,3,66.6,3,82.1,0,35.4,7,14.4,7,33.7,4,49.3,2,84.7,2,3.4,5,4.0
33956,3,60.5,1,86.0,3,45.0,9,13.2,6,28.1,3,41.8,1,86.8,4,2.9,4,4.0
33957,3,62.5,2,90.4,8,46.1,9,17.7,8,35.5,5,47.8,2,93.9,9,1.1,1,4.0
33959,3,69.6,4,86.7,4,29.6,5,12.8,6,33.0,4,59.7,5,89.3,6,3.6,5,4.0
33977,3,50.2,0,84.9,2,49.3,9,17.9,8,22.1,1,35.6,0,84.9,3,4.1,6,4.0
34004,3,58.2,1,87.1,4,40.8,8,18.6,8,28.3,3,41.5,1,82.3,1,6.3,8,4.0
34034,3,81.6,9,92.0,9,33.5,6,6.5,1,39.6,5,62.5,6,96.1,9,1.4,1,4.0
34043,5,66.0,3,84.8,2,33.1,6,13.0,6,29.9,3,58.7,5,91.8,8,5.5,7,4.0
32469,2,77.7,7,91.2,8,41.2,8,9.3,3,50.8,7,49.7,2,90.9,7,2.9,4,4.0
32505,2,75.0,6,88.6,6,42.3,8,9.6,4,54.5,8,49.4,2,91.7,8,6.0,8,4.0
32511,2,75.9,7,89.8,7,41.4,8,7.8,2,61.1,9,43.6,1,85.0,3,3.6,5,4.0
32519,2,86.4,9,93.0,9,38.2,7,12.6,6,59.9,9,46.2,1,84.4,2,3.5,5,4.0
32562,2,74.9,6,89.3,7,41.3,8,9.0,3,51.2,8,44.3,1,85.6,3,5.1,7,4.0
32574,5,77.4,7,89.6,7,39.8,8,4.5,0,52.0,8,46.6,2,86.4,3,1.1,1,4.0
32580,3,72.1,5,90.2,8,45.3,9,17.6,8,41.9,6,43.7,1,89.0,5,9.8,9,4.0
32590,2,75.8,7,87.4,5,27.1,4,12.6,6,57.8,8,61.4,6,88.4,5,1.9,2,4.0
32595,3,73.9,6,85.9,3,40.2,8,12.9,6,48.1,7,51.7,3,91.9,8,2.2,3,4.0
32604,3,74.5,6,88.9,6,42.8,8,12.6,6,52.7,8,47.5,2,90.4,6,4.3,6,4.0
32610,3,76.2,7,88.5,6,38.7,8,9.9,4,43.1,6,54.8,3,93.5,9,5.6,7,4.0
32611,2,69.2,4,88.9,6,47.0,9,12.2,6,52.5,8,42.2,1,89.2,5,3.7,5,4.0
32614,3,70.3,4,88.6,6,43.5,8,14.1,7,52.0,8,38.7,0,82.3,1,3.7,5,4.0
32619,3,72.1,5,83.8,1,25.2,3,11.1,5,47.9,7,51.3,3,76.5,0,3.3,5,4.0
32656,3,68.9,4,89.8,7,39.4,8,9.9,4,50.0,7,44.2,1,83.6,2,3.6,5,4.0
32660,5,65.8,3,87.2,4,46.7,9,20.2,8,32.6,4,42.4,1,89.1,5,2.7,3,4.0
32671,3,72.2,5,88.0,5,37.5,7,6.9,1,48.8,7,49.0,2,86.5,3,3.5,5,4.0
32683,2,71.8,5,85.9,3,49.7,9,9.6,4,58.2,8,42.3,1,92.0,8,4.7,6,4.0
32690,3,66.8,3,87.4,5,43.3,8,12.9,6,42.7,6,43.7,1,87.0,4,4.7,6,4.0
32691,2,79.5,8,85.5,2,32.1,6,10.9,5,58.2,8,56.4,4,88.5,5,5.5,7,4.0
32692,3,76.8,7,87.6,5,40.1,8,13.6,7,53.5,8,50.6,2,90.7,7,6.0,8,4.0
32706,5,52.7,0,87.3,4,62.0,9,28.5,9,32.1,4,29.0,0,91.0,7,4.7,6,4.0
32715,3,75.0,6,87.8,5,31.3,6,11.8,6,40.2,5,55.2,4,86.5,3,4.7,6,4.0
32723,3,65.2,2,80.7,0,36.0,7,12.8,6,38.3,5,46.1,1,82.1,1,3.1,4,4.0
32731,3,78.5,8,87.8,5,27.2,4,14.7,7,47.7,7,60.6,5,87.8,4,3.6,5,4.0
32732,3,72.2,5,85.8,3,32.8,6,8.6,3,39.4,5,62.3,6,95.0,9,2.3,3,4.0
32734,3,59.8,1,86.7,4,44.5,9,30.5,9,21.5,1,37.9,0,82.4,1,8.2,9,4.0
32741,3,71.0,4,89.8,7,59.1,9,22.5,9,49.5,7,22.6,0,81.7,1,3.4,5,4.0
32743,3,73.1,5,78.8,0,40.0,8,7.3,1,49.0,7,40.8,1,80.8,1,7.1,8,4.0
32753,3,72.3,5,88.3,6,31.5,6,15.0,7,46.4,7,59.6,5,91.1,7,4.0,6,4.0
32757,3,63.4,2,86.0,3,44.9,9,18.4,8,29.3,3,44.1,1,89.0,5,6.9,8,4.0
32760,3,78.4,7,89.4,7,45.0,9,10.3,4,58.2,8,40.4,1,85.4,3,0.8,0,4.0
32761,3,67.9,3,84.7,2,33.5,6,14.8,7,39.9,5,56.3,4,89.8,6,0.7000000000000001,0,4.0
32763,3,83.7,9,92.1,9,43.3,8,12.5,6,58.1,8,35.8,0,79.1,1,8.0,9,4.0
32768,3,79.8,8,88.0,5,33.3,6,9.2,3,58.3,8,56.8,4,90.2,6,10.6,9,4.0
32772,1,80.3,8,89.7,7,29.1,5,10.3,4,61.4,9,56.5,4,85.7,3,5.5,7,4.0
32782,3,64.1,2,81.6,0,41.1,8,23.3,9,28.4,3,49.3,2,90.4,6,4.7,6,4.0
32814,11,70.7,4,87.4,5,28.5,4,8.5,3,25.0,2,64.1,7,92.6,8,4.3,6,7.0
32837,11,64.5,2,86.9,4,27.5,4,11.8,6,23.2,2,39.3,0,66.8,0,2.2,3,7.0
32844,6,75.5,6,66.3,0,34.9,7,11.0,5,28.7,3,50.1,2,85.0,3,5.8,7,7.0
32851,11,68.6,4,87.1,4,25.9,3,10.9,5,26.8,2,60.8,5,86.7,4,1.6,2,7.0
32868,11,68.8,4,85.1,2,30.3,5,10.4,5,29.9,3,56.1,4,86.4,3,2.3,3,7.0
32881,6,69.0,4,79.7,0,32.2,6,9.9,4,25.7,2,50.1,2,82.3,1,2.6,3,7.0
32897,11,76.0,7,93.1,9,28.7,5,5.9,0,24.8,2,68.5,8,97.2,9,4.8,7,7.0
32899,11,76.7,7,90.7,8,23.6,2,10.2,4,26.8,2,67.8,8,91.4,7,1.8,2,7.0
32900,11,70.5,4,89.3,7,35.4,7,12.5,6,28.6,3,46.1,1,81.5,1,3.5,5,7.0
32934,11,85.3,9,95.4,9,27.1,4,4.6,0,31.8,4,35.8,0,62.8,0,2.2,3,7.0
32952,6,71.9,5,87.6,5,37.6,7,14.0,7,29.1,3,48.8,2,86.4,3,2.4,3,7.0
32958,11,71.3,5,86.0,3,21.0,2,11.6,5,28.7,3,66.5,7,87.5,4,2.9,4,7.0
32963,11,73.0,5,88.5,6,29.1,5,9.3,3,26.6,2,43.2,1,72.3,0,1.5,1,7.0
32965,11,86.2,9,95.0,9,18.1,1,7.3,1,46.5,7,53.8,3,71.9,0,0.7000000000000001,0,7.0
32973,11,71.4,5,82.9,1,29.6,5,10.7,5,35.7,5,57.5,4,87.1,4,3.3,5,7.0
32996,11,70.2,4,89.1,6,27.0,4,18.5,8,27.8,3,46.0,1,73.0,0,4.2,6,7.0
33000,11,71.2,5,86.1,3,25.8,3,14.7,7,26.0,2,59.1,5,84.9,3,7.3,8,7.0
33028,11,66.5,3,67.0,0,30.9,5,16.8,8,24.2,2,61.3,6,92.1,8,2.6,3,7.0
33031,11,71.2,5,86.0,3,30.1,5,9.6,4,29.3,3,46.6,2,76.7,0,3.0,4,7.0
33040,11,64.2,2,83.9,1,33.1,6,13.7,7,25.9,2,59.4,5,92.5,8,2.4,3,7.0
33064,11,67.6,3,87.8,5,31.2,5,14.2,7,28.7,3,56.6,4,87.8,4,4.5,6,7.0
33071,11,66.8,3,80.7,0,24.9,3,9.2,3,26.2,2,61.4,6,86.4,3,7.7,9,7.0
33105,11,69.4,4,87.1,4,23.3,2,12.5,6,26.0,2,44.4,1,67.7,0,1.2,1,7.0
33107,11,69.2,4,88.8,6,26.8,4,9.9,4,25.1,2,46.4,2,73.2,0,1.3,1,7.0
33109,11,68.4,3,85.5,2,28.6,4,11.4,5,23.9,2,59.9,5,88.5,5,1.8,2,7.0
33117,11,71.4,5,88.9,6,19.4,1,10.3,4,25.9,2,70.2,8,89.7,6,5.1,7,7.0
