id,AREA,Commune,DEPTO,FRAC,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,LINK,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,PERIMETER,Owner Percent,Owner Quantile,PROV,RADIO,RADPAIS_,REDCODE,Regular Percent,Regular Quantile,TIPO,Uninhabited Percent,Uninhabited Quantile,coordinates,type
35201,68796.5,4,4.0,19.0,52.9,0,80.8,0,46.7,9,,18.3,8,14.2,1,1127.034,44.3,1,2.0,10.0,35201.0,20041910.0,91.0,7,,0.7000000000000001,0,"[[[-58.35839, -34.63615], [-58.35828, -34.63631], [-58.35799, -34.63681], [-58.3579, -34.63696], [-58.35771, -34.63688], [-58.35725, -34.63669], [-58.35717, -34.63666], [-58.35712, -34.63664], [-58.35662, -34.63644], [-58.35619, -34.63724], [-58.3561, -34.63742], [-58.35601, -34.63754], [-58.35663, -34.63824], [-58.35687, -34.63851], [-58.35694, -34.63858], [-58.35802, -34.63923], [-58.35832, -34.63922], [-58.35848, -34.63895], [-58.35884, -34.63836], [-58.35899, -34.63817], [-58.35925, -34.63775], [-58.35939, -34.63755], [-58.35951, -34.63734], [-58.35975, -34.63694], [-58.35987, -34.63673], [-58.35971, -34.63667], [-58.35839, -34.63615]]]",Polygon
33077,19457.38,3,3.0,7.0,69.9,4,86.0,3,38.2,7,,16.1,7,34.1,4,563.972,41.2,1,2.0,1.0,33077.0,20030701.0,79.4,1,,0.0,0,"[[[-58.39821, -34.60458], [-58.39819, -34.60474], [-58.39798, -34.60591], [-58.39798, -34.60602], [-58.39921, -34.60606], [-58.39933, -34.60607], [-58.39946, -34.60479], [-58.39948, -34.60464], [-58.39821, -34.60458]]]",Polygon
31105,41743.25,13,13.0,26.0,75.7,6,90.5,8,26.5,4,,6.2,0,38.3,5,852.626,57.8,4,2.0,2.0,31105.0,20132602.0,84.3,2,,4.0,6,"[[[-58.4513, -34.5731], [-58.45195, -34.57414], [-58.45249, -34.57501], [-58.45266, -34.5753], [-58.45419, -34.57449], [-58.45338, -34.57346], [-58.45271, -34.57261], [-58.4526, -34.57246], [-58.4513, -34.5731]]]",Polygon
31107,67351.31,12,12.0,12.0,78.8,8,89.3,7,22.7,2,,6.1,0,43.1,6,1081.106,69.3,8,2.0,5.0,31107.0,20121205.0,92.0,8,,0.5,0,"[[[-58.47802, -34.57544], [-58.47877, -34.57615], [-58.47831, -34.57675], [-58.4786, -34.57702], [-58.47902, -34.577420000000004], [-58.47912, -34.57752], [-58.48058, -34.57654], [-58.48175, -34.57575], [-58.48017, -34.57433], [-58.47973, -34.57418], [-58.47888, -34.57481], [-58.47871, -34.57494], [-58.47855, -34.57507], [-58.47802, -34.57544]]]",Polygon
35206,152902.8,7,7.0,15.0,52.2,0,80.6,0,35.6,7,,30.0,9,12.1,0,1784.429,59.2,5,2.0,2.0,35206.0,20071502.0,94.7,9,,2.3,3,"[[[-58.46071, -34.64293], [-58.46059, -34.64303], [-58.46094, -34.64349], [-58.46093, -34.64365], [-58.46091, -34.64381], [-58.46091, -34.64392], [-58.4609, -34.64399], [-58.4609, -34.64406], [-58.4609, -34.64411], [-58.46088, -34.64419], [-58.4609, -34.64429], [-58.46066, -34.64449], [-58.45954, -34.64557], [-58.45863, -34.64646], [-58.45929, -34.64693], [-58.45987, -34.64735], [-58.46058, -34.64786], [-58.46071, -34.64796], [-58.46174, -34.64718], [-58.46258, -34.64655], [-58.46299, -34.64617], [-58.46341, -34.64592], [-58.46412, -34.64539], [-58.46469, -34.64495], [-58.46486, -34.64485], [-58.46383, -34.64437], [-58.46317, -34.64406], [-58.46311, -34.64404], [-58.46288, -34.64396], [-58.46258, -34.64387], [-58.46275, -34.64359], [-58.46272, -34.64342], [-58.46269, -34.64328], [-58.46263, -34.64315], [-58.46258, -34.64306], [-58.4625, -34.64297], [-58.46244, -34.64292], [-58.46239, -34.64287], [-58.46231, -34.642830000000004], [-58.46223, -34.6428], [-58.46213, -34.64276], [-58.46198, -34.64272], [-58.46176, -34.64273], [-58.46156, -34.64279], [-58.46126, -34.64292], [-58.46121, -34.64294], [-58.46071, -34.64293]]]",Polygon
31108,72184.13,12,12.0,19.0,72.5,5,85.8,3,19.6,1,,5.7,0,25.0,2,1174.164,67.4,8,2.0,9.0,31108.0,20121909.0,87.0,4,,1.3,1,"[[[-58.50299, -34.57563], [-58.50235, -34.57635], [-58.50224, -34.57646], [-58.50153, -34.57725], [-58.50088, -34.57797], [-58.50189, -34.5786], [-58.50201, -34.57868], [-58.50315, -34.57937], [-58.5038, -34.57864], [-58.5046, -34.57775], [-58.50448, -34.57767], [-58.50348, -34.57706], [-58.50414, -34.57633], [-58.50299, -34.57563]]]",Polygon
35211,69684.5,9,9.0,6.0,55.8,1,83.0,1,30.7,5,,13.3,6,20.9,1,1081.291,61.7,6,2.0,10.0,35211.0,20090610.0,92.4,8,,3.2,4,"[[[-58.49523, -34.64491], [-58.49386, -34.64599], [-58.49276, -34.64686], [-58.49262, -34.64695], [-58.49332, -34.64755], [-58.49345, -34.64765], [-58.49423, -34.64831], [-58.49535, -34.64745], [-58.49548, -34.64735], [-58.49679, -34.64634], [-58.49603, -34.64564], [-58.49523, -34.64491]]]",Polygon
35212,82987.5,9,9.0,10.0,61.1,1,83.2,1,23.8,3,,12.7,6,23.9,2,1547.218,67.4,8,2.0,1.0,35212.0,20091001.0,91.3,7,,2.4,3,"[[[-58.49315, -34.6454], [-58.49142, -34.64585], [-58.48959, -34.64633], [-58.49017, -34.64683], [-58.4891, -34.64768], [-58.48958, -34.6481], [-58.49034, -34.64876], [-58.49141, -34.64791], [-58.49262, -34.64695], [-58.49276, -34.64686], [-58.49386, -34.64599], [-58.49523, -34.64491], [-58.49315, -34.6454]]]",Polygon
31114,300647.8,14,14.0,9.0,86.5,9,92.5,9,33.0,6,,12.4,6,55.9,8,2655.299,59.3,5,2.0,12.0,31114.0,20140912.0,92.3,8,,10.6,9,"[[[-58.42324, -34.57117], [-58.42485, -34.57428], [-58.42499, -34.57456], [-58.42524, -34.57509], [-58.42572, -34.57601], [-58.42666, -34.57786], [-58.42784, -34.57747], [-58.4285, -34.57726], [-58.42916, -34.5767], [-58.43106, -34.57498], [-58.43131, -34.57475], [-58.43135, -34.57471], [-58.43145, -34.57462], [-58.43158, -34.574510000000004], [-58.43176, -34.57436], [-58.43198, -34.57414], [-58.43209, -34.57405], [-58.43224, -34.57392], [-58.43252, -34.57362], [-58.43192, -34.57291], [-58.43117, -34.57205], [-58.43013, -34.57265], [-58.42953, -34.573], [-58.42869, -34.57349], [-58.42796, -34.57314], [-58.4273, -34.57281], [-58.427, -34.57267], [-58.4262, -34.57226], [-58.42592, -34.57209], [-58.42447, -34.57125], [-58.4241, -34.57079], [-58.4236, -34.57103], [-58.42352, -34.57106], [-58.42341, -34.5711], [-58.42324, -34.57117]]]",Polygon
31115,35375.44,12,12.0,16.0,70.3,4,85.6,3,23.3,2,,8.9,3,37.6,5,1063.338,66.8,7,2.0,13.0,31115.0,20121613.0,90.1,6,,10.3,9,"[[[-58.49226, -34.57529], [-58.49163, -34.57607], [-58.49054, -34.57548], [-58.48943, -34.57487], [-58.48908, -34.57531], [-58.49017, -34.57593], [-58.49125, -34.57655], [-58.49232, -34.57717], [-58.49271, -34.57667], [-58.49334, -34.57589], [-58.49226, -34.57529]]]",Polygon
35214,75773.31,9,9.0,5.0,64.3,2,83.4,1,18.2,1,,10.8,5,19.6,1,1271.536,74.5,9,2.0,6.0,35214.0,20090506.0,92.7,8,,5.3,7,"[[[-58.51084, -34.64591], [-58.50966, -34.64682], [-58.51061, -34.64766], [-58.50942, -34.64857], [-58.50893, -34.64894], [-58.50913, -34.64903], [-58.5101, -34.64949], [-58.51061, -34.64973], [-58.51067, -34.649680000000004], [-58.51187, -34.64879], [-58.51307, -34.6479], [-58.51178, -34.64676], [-58.51084, -34.64591]]]",Polygon
31116,588673.1,2,2.0,1.0,46.5,0,89.1,6,4.7,0,,5.9,0,3.0,0,3935.214,10.9,0,2.0,2.0,31116.0,20020102.0,15.5,0,,0.0,0,"[[[-58.40264, -34.57414], [-58.40251, -34.574], [-58.40214, -34.57363], [-58.40203, -34.57351], [-58.40189, -34.57333], [-58.40176, -34.57315], [-58.40175, -34.57313], [-58.40162, -34.57299], [-58.40055, -34.57179], [-58.40054, -34.57176], [-58.40037, -34.57156], [-58.40029, -34.57145], [-58.39992, -34.571039999999996], [-58.39972, -34.57076], [-58.39966, -34.57049], [-58.39965, -34.57038], [-58.39966, -34.57026], [-58.39972, -34.57012], [-58.39978, -34.56998], [-58.39998, -34.56961], [-58.40013, -34.56936], [-58.39934, -34.56987], [-58.39898, -34.57005], [-58.39879, -34.57014], [-58.39835, -34.5704], [-58.39849, -34.57041], [-58.39863, -34.57043], [-58.39869, -34.57044], [-58.39873, -34.57046], [-58.3988, -34.57048], [-58.39884, -34.57051], [-58.39891, -34.57058], [-58.39893, -34.57074], [-58.39897, -34.57086], [-58.39904, -34.57097], [-58.39914, -34.571039999999996], [-58.39899, -34.57151], [-58.39881, -34.57195], [-58.39842, -34.57248], [-58.39786, -34.57291], [-58.39701, -34.57337], [-58.39607, -34.57385], [-58.39593, -34.57392], [-58.3954, -34.57412], [-58.39501, -34.57421], [-58.39453, -34.57426], [-58.39408, -34.57429], [-58.39358, -34.57439], [-58.39296, -34.57462], [-58.39241, -34.57495], [-58.39194, -34.57529], [-58.39166, -34.5756], [-58.39146, -34.57595], [-58.39127, -34.57628], [-58.39096, -34.57676], [-58.39038, -34.57734], [-58.38973, -34.57783], [-58.3892, -34.57818], [-58.38948, -34.57823], [-58.38978, -34.57824], [-58.38984, -34.57824], [-58.38991, -34.57824], [-58.39015, -34.57861], [-58.39091, -34.57973], [-58.391, -34.57988], [-58.39122, -34.58019], [-58.39161, -34.58077], [-58.3922, -34.58051], [-58.39227, -34.58047], [-58.39266, -34.58029], [-58.3931, -34.58009], [-58.39404, -34.57966], [-58.39409, -34.57972], [-58.39431, -34.57963], [-58.39452, -34.57954], [-58.3946, -34.57965], [-58.39462, -34.57966], [-58.39469, -34.57964], [-58.39643, -34.5788], [-58.39667, -34.57867], [-58.39658, -34.57855], [-58.39656, -34.5785], [-58.39714, -34.57812], [-58.3972, -34.57808], [-58.39753, -34.57787], [-58.39806, -34.57752], [-58.39813, -34.57747], [-58.39843, -34.57727], [-58.39849, -34.57724], [-58.39858, -34.57717], [-58.39876, -34.57707], [-58.39898, -34.57696], [-58.39926, -34.57681], [-58.39953, -34.57669], [-58.39979, -34.57657], [-58.39993, -34.5765], [-58.40013, -34.57638], [-58.40036, -34.57624], [-58.4006, -34.57609], [-58.40085, -34.57593], [-58.40115, -34.57574], [-58.40117, -34.57572], [-58.40123, -34.57567], [-58.40165, -34.57532], [-58.40184, -34.57509], [-58.40209, -34.57479], [-58.40232, -34.57452], [-58.40255, -34.57424], [-58.40262, -34.57416], [-58.40264, -34.57414]]]",Polygon
33079,18759.75,5,5.0,8.0,71.9,5,82.7,1,34.1,6,,13.5,7,45.3,7,548.578,48.9,2,2.0,7.0,33079.0,20050807.0,83.0,2,,3.0,4,"[[[-58.41985, -34.60601], [-58.41987, -34.6062], [-58.41991, -34.606700000000004], [-58.41996, -34.60728], [-58.42141, -34.60727], [-58.42136, -34.60669], [-58.42134, -34.60652], [-58.42129, -34.60601], [-58.41985, -34.60601]]]",Polygon
35215,64288.25,4,4.0,3.0,63.2,2,84.8,2,22.3,2,,20.3,8,16.9,1,1287.12,68.6,8,2.0,6.0,35215.0,20040306.0,90.9,7,,4.0,6,"[[[-58.42617, -34.64065], [-58.42594, -34.64155], [-58.42484, -34.64242], [-58.42577, -34.64316], [-58.42459, -34.64415], [-58.42552, -34.644800000000004], [-58.42619, -34.64489], [-58.42637, -34.64491], [-58.42665, -34.64387], [-58.4268, -34.64327], [-58.4271, -34.64211], [-58.42742, -34.64086], [-58.42677, -34.64075], [-58.42617, -34.64065]]]",Polygon
31117,25319.38,14,14.0,9.0,81.3,8,89.6,7,38.5,8,,9.4,4,54.8,8,656.485,45.3,1,2.0,11.0,31117.0,20140911.0,83.8,2,,8.0,9,"[[[-58.43117, -34.57205], [-58.43192, -34.57291], [-58.43252, -34.57362], [-58.43309, -34.57302], [-58.43333, -34.57278], [-58.43343, -34.57267], [-58.43305, -34.57224], [-58.4323, -34.57138], [-58.43217, -34.57146], [-58.43117, -34.57205]]]",Polygon
35216,148615.8,4,4.0,8.0,61.4,1,82.5,0,36.8,7,,20.1,8,11.7,0,2030.38,45.7,1,2.0,11.0,35216.0,20040811.0,82.5,1,,7.2,8,"[[[-58.40325, -34.63922], [-58.40299, -34.64039], [-58.40271, -34.6416], [-58.40265, -34.64188], [-58.40252, -34.64244], [-58.40237, -34.6431], [-58.40221, -34.64379], [-58.40197, -34.6449], [-58.40183, -34.64547], [-58.40175, -34.64579], [-58.40169, -34.64612], [-58.40163, -34.64635], [-58.40156, -34.64671], [-58.40153, -34.64678], [-58.40152, -34.64686], [-58.40274, -34.64706], [-58.40365, -34.64721], [-58.40365, -34.64714], [-58.4038, -34.64644], [-58.40385, -34.64619], [-58.40403, -34.64527], [-58.40407, -34.64507], [-58.40422, -34.64414], [-58.4044, -34.64338], [-58.40453, -34.64272], [-58.40466, -34.6421], [-58.40485, -34.6411], [-58.40478, -34.64108], [-58.40453, -34.64099], [-58.40356, -34.63928], [-58.40325, -34.63922]]]",Polygon
35217,67344.56,7,7.0,15.0,66.4,3,82.3,0,26.7,4,,24.0,9,18.5,1,1297.715,62.5,6,2.0,5.0,35218.0,20071505.0,89.2,5,,1.6,2,"[[[-58.45536, -34.64248], [-58.45442, -34.64334], [-58.45536, -34.64405], [-58.45611, -34.6446], [-58.45657, -34.64495], [-58.45761, -34.64572], [-58.4585, -34.64636], [-58.45863, -34.64646], [-58.45954, -34.64557], [-58.45856, -34.64485], [-58.45752, -34.64408], [-58.4563, -34.64319], [-58.45536, -34.64248]]]",Polygon
31120,28863.0,13,13.0,28.0,81.7,9,90.2,8,26.1,3,,8.7,3,55.9,8,766.18,64.0,6,2.0,6.0,31120.0,20132806.0,90.2,6,,2.6,3,"[[[-58.44489, -34.5722], [-58.44349, -34.57311], [-58.44257, -34.5737], [-58.44242, -34.5738], [-58.44314, -34.57453], [-58.4454, -34.57304], [-58.44489, -34.5722]]]",Polygon
35219,50058.75,7,7.0,19.0,35.5,0,82.4,0,39.9,8,,63.6,9,8.1,0,1170.578,42.5,1,2.0,1.0,35219.0,20071901.0,82.4,1,,1.5,1,"[[[-58.44308, -34.64178], [-58.44294, -34.64199], [-58.44243, -34.64265], [-58.44238, -34.64272], [-58.44147, -34.64358], [-58.44159, -34.6436], [-58.44192, -34.64367], [-58.44227, -34.64374], [-58.44242, -34.64377], [-58.44256, -34.64379], [-58.4428, -34.64377], [-58.44292, -34.64375], [-58.44308, -34.64368], [-58.44322, -34.64359], [-58.44331, -34.64352], [-58.44318, -34.64397], [-58.4435, -34.64402], [-58.44381, -34.64408], [-58.44413, -34.64415], [-58.44444, -34.64421], [-58.44475, -34.64428], [-58.44505, -34.64434], [-58.44537, -34.64441], [-58.44601, -34.64454], [-58.44609, -34.64446], [-58.44516, -34.64363], [-58.4443, -34.64286], [-58.44424, -34.64281], [-58.44331, -34.64197], [-58.44308, -34.64178]]]",Polygon
35220,40024.0,4,4.0,20.0,43.9,0,81.8,0,56.1,9,,18.5,8,7.9,0,954.886,27.9,0,2.0,3.0,35220.0,20042003.0,83.9,2,,2.8,4,"[[[-58.36662, -34.63702], [-58.36647, -34.63793], [-58.36508, -34.63775], [-58.36464, -34.63855], [-58.3653, -34.63864], [-58.36564, -34.63868], [-58.36604, -34.63874], [-58.36634, -34.63878], [-58.36776, -34.63896], [-58.36784, -34.63843], [-58.36789, -34.63808], [-58.36794, -34.63775], [-58.36804, -34.63718], [-58.36662, -34.63702]]]",Polygon
31122,25551.25,12,12.0,14.0,73.2,5,86.9,4,34.9,7,,6.7,1,35.7,5,679.157,59.2,5,2.0,1.0,31122.0,20121401.0,94.1,9,,3.3,5,"[[[-58.48733, -34.57485], [-58.48662, -34.57569], [-58.48591, -34.57651], [-58.48693, -34.57709], [-58.48761, -34.57628], [-58.48833, -34.57544], [-58.4878, -34.57513], [-58.48754, -34.57497], [-58.48733, -34.57485]]]",Polygon
35222,65318.88,4,4.0,3.0,61.4,1,84.2,1,21.7,2,,18.3,8,19.0,1,1024.945,68.1,8,2.0,5.0,35222.0,20040305.0,89.7,6,,1.6,2,"[[[-58.42742, -34.64086], [-58.4271, -34.64211], [-58.4268, -34.64327], [-58.42738, -34.64337], [-58.42796, -34.64348], [-58.42864, -34.64359], [-58.42933, -34.64372], [-58.42947, -34.64313], [-58.42962, -34.64255], [-58.42966, -34.6424], [-58.42988, -34.64148], [-58.42991, -34.64128], [-58.42973, -34.64126], [-58.42925, -34.64118], [-58.42856, -34.64106], [-58.42835, -34.64102], [-58.428, -34.64096], [-58.42742, -34.64086]]]",Polygon
35223,57606.19,9,9.0,5.0,64.6,2,87.6,5,23.6,2,,7.1,1,24.1,2,1174.106,65.5,7,2.0,2.0,35223.0,20090502.0,89.1,5,,3.4,5,"[[[-58.51816, -34.64651], [-58.51704, -34.64737], [-58.51693, -34.64745], [-58.51623, -34.64683], [-58.51563, -34.64726], [-58.51634, -34.6479], [-58.51698, -34.64847], [-58.51639, -34.64892], [-58.5171, -34.64956], [-58.5177, -34.64912], [-58.518299999999996, -34.64868], [-58.51959, -34.64775], [-58.51947, -34.64764], [-58.51882, -34.64707], [-58.518299999999996, -34.64662], [-58.51816, -34.64651]]]",Polygon
33080,20850.88,3,3.0,7.0,71.8,5,84.6,2,38.3,7,,16.1,7,44.7,6,582.566,37.1,0,2.0,2.0,33080.0,20030702.0,75.4,0,,3.9,5,"[[[-58.39678, -34.60453], [-58.39663, -34.60569], [-58.39659, -34.60596], [-58.39798, -34.60602], [-58.39798, -34.60591], [-58.39819, -34.60474], [-58.39821, -34.60458], [-58.39805, -34.60457], [-58.39678, -34.60453]]]",Polygon
31125,45821.19,13,13.0,28.0,84.2,9,89.8,7,23.7,3,,6.5,1,47.7,7,990.276,64.7,7,2.0,5.0,31125.0,20132805.0,88.4,5,,5.8,7,"[[[-58.44633, -34.57243], [-58.4454, -34.57304], [-58.44314, -34.57453], [-58.44344, -34.57484], [-58.44357, -34.57497], [-58.44366, -34.57505], [-58.44368, -34.57507], [-58.44397, -34.57536], [-58.44432, -34.57514], [-58.44501, -34.57471], [-58.44512, -34.57463], [-58.44602, -34.57406], [-58.44704, -34.57362], [-58.44702, -34.57357], [-58.44694, -34.57344], [-58.44691, -34.57339], [-58.44659, -34.57286], [-58.44633, -34.57243]]]",Polygon
31127,17416.25,14,14.0,5.0,76.1,7,87.7,5,34.9,7,,7.4,1,55.5,8,531.085,54.2,3,2.0,4.0,31127.0,20140504.0,89.1,5,,9.0,9,"[[[-58.43965, -34.5727], [-58.440690000000004, -34.57375], [-58.44087, -34.57363], [-58.4417, -34.57307], [-58.44074, -34.57211], [-58.43965, -34.5727]]]",Polygon
35226,72474.06,9,9.0,5.0,64.6,2,84.7,2,23.9,3,,6.7,1,21.3,1,1272.137,55.7,4,2.0,7.0,35226.0,20090507.0,79.6,1,,4.2,6,"[[[-58.50621, -34.64662], [-58.50609, -34.64671], [-58.5057, -34.64702], [-58.50537, -34.64728], [-58.5065, -34.64781], [-58.5067, -34.64789], [-58.50767, -34.64835], [-58.50893, -34.64894], [-58.50942, -34.64857], [-58.51061, -34.64766], [-58.50966, -34.64682], [-58.50877, -34.64601], [-58.50774, -34.6468], [-58.50759, -34.64692], [-58.50702, -34.64734], [-58.50621, -34.64662]]]",Polygon
31128,31063.88,13,13.0,24.0,81.3,8,88.9,6,18.2,1,,5.6,0,56.6,8,750.252,67.2,7,2.0,1.0,31128.0,20132401.0,85.4,3,,2.0,2,"[[[-58.46173, -34.57344], [-58.46154, -34.57351], [-58.46051, -34.57394], [-58.45979, -34.57426], [-58.45957, -34.57435], [-58.4594, -34.57441], [-58.45985, -34.57502], [-58.46004, -34.57529], [-58.46018, -34.57547], [-58.46126, -34.57488], [-58.46237, -34.57429], [-58.46252, -34.5742], [-58.46173, -34.57344]]]",Polygon
31129,96101.0,15,15.0,3.0,84.6,9,92.6,9,16.5,0,,10.3,4,52.4,8,1556.942,74.6,9,2.0,6.0,31129.0,20150306.0,91.2,7,,2.2,3,"[[[-58.46992, -34.57396], [-58.46983, -34.57408], [-58.46901, -34.57506], [-58.46819, -34.57458], [-58.46804, -34.5745], [-58.46793, -34.57459], [-58.46679, -34.57563], [-58.46588, -34.57644], [-58.46607, -34.57655], [-58.46722, -34.5772], [-58.46815, -34.57773], [-58.46905, -34.57825], [-58.46983, -34.57735], [-58.4689, -34.57683], [-58.46994, -34.57559], [-58.47086, -34.5745], [-58.46992, -34.57396]]]",Polygon
35228,48122.13,4,4.0,20.0,52.0,0,84.5,2,54.2,9,,15.5,7,16.1,1,1079.154,36.5,0,2.0,11.0,35228.0,20042011.0,90.7,7,,6.6,8,"[[[-58.35987, -34.63673], [-58.35975, -34.63694], [-58.35951, -34.63734], [-58.35939, -34.63755], [-58.35998, -34.63779], [-58.36081, -34.63811], [-58.3603, -34.638980000000004], [-58.36017, -34.63921], [-58.36034, -34.63921], [-58.36111, -34.63942], [-58.36142, -34.63989], [-58.36162, -34.63971], [-58.36182, -34.63939], [-58.36223, -34.63868], [-58.36258, -34.63808], [-58.3627, -34.63788], [-58.36143, -34.63737], [-58.36129, -34.63731], [-58.35987, -34.63673]]]",Polygon
31130,23957.56,12,12.0,12.0,74.6,6,89.3,7,39.0,8,,6.6,1,40.8,6,625.986,52.9,3,2.0,1.0,31130.0,20121201.0,91.9,8,,7.4,8,"[[[-58.48289, -34.57478], [-58.48175, -34.57575], [-58.48273, -34.57662], [-58.48429, -34.57559], [-58.48402, -34.57543], [-58.48303, -34.57486], [-58.48289, -34.57478]]]",Polygon
35230,86125.38,9,9.0,13.0,56.6,1,81.4,0,25.3,3,,23.0,9,14.9,1,1304.514,64.5,7,2.0,2.0,35230.0,20091302.0,89.8,6,,2.9,4,"[[[-58.46671, -34.64343], [-58.46559, -34.6443], [-58.465090000000004, -34.64471], [-58.46486, -34.64485], [-58.466, -34.64537], [-58.46722, -34.64593], [-58.4671, -34.64602], [-58.46755, -34.64666], [-58.46795, -34.64723], [-58.46817, -34.64706], [-58.4689, -34.64648], [-58.47001, -34.6456], [-58.46876, -34.64472], [-58.46769, -34.64404], [-58.46671, -34.64343]]]",Polygon
31132,27481.56,13,13.0,26.0,74.9,6,87.8,5,29.4,5,,8.3,2,46.2,7,766.011,63.0,6,2.0,10.0,31132.0,20132610.0,92.4,8,,3.0,4,"[[[-58.44828, -34.5731], [-58.4489, -34.57427], [-58.44954, -34.57548], [-58.450450000000004, -34.57504], [-58.44979, -34.57383], [-58.44921, -34.57272], [-58.44828, -34.5731]]]",Polygon
31134,13373.19,13,13.0,28.0,80.2,8,91.8,9,24.6,3,,7.3,1,60.1,9,464.968,62.9,6,2.0,7.0,31134.0,20132807.0,87.5,4,,1.7000000000000002,2,"[[[-58.44279, -34.57236], [-58.44261, -34.57248], [-58.4417, -34.57307], [-58.44242, -34.5738], [-58.44257, -34.5737], [-58.44349, -34.57311], [-58.44279, -34.57236]]]",Polygon
33082,21242.25,3,3.0,7.0,69.5,4,86.3,3,39.5,8,,17.4,8,42.1,6,584.763,47.5,2,2.0,3.0,33082.0,20030703.0,87.0,4,,6.9,8,"[[[-58.39529, -34.6045], [-58.39514, -34.60586], [-58.39644, -34.60595], [-58.39659, -34.60596], [-58.39663, -34.60569], [-58.39678, -34.60453], [-58.3966, -34.60453], [-58.39529, -34.6045]]]",Polygon
35233,82889.63,4,4.0,4.0,65.5,2,84.2,1,35.5,7,,11.5,5,18.4,1,1369.762,58.2,5,2.0,4.0,35233.0,20040404.0,93.6,9,,1.6,2,"[[[-58.41556, -34.6403], [-58.41527, -34.64131], [-58.41533, -34.64144], [-58.41477, -34.64134], [-58.41425, -34.64124], [-58.4139, -34.64116], [-58.41275, -34.64096], [-58.41254, -34.64092], [-58.41234, -34.64089], [-58.41249, -34.64123], [-58.4127, -34.64174], [-58.41294, -34.64232], [-58.41304, -34.64258], [-58.41315, -34.64281], [-58.41324, -34.64304], [-58.41343, -34.64346], [-58.4136, -34.64382], [-58.41495, -34.64353], [-58.41611, -34.64328], [-58.4161, -34.64275], [-58.4161, -34.64215], [-58.41611, -34.64167], [-58.41609, -34.64158], [-58.41608, -34.64069], [-58.41607, -34.6404], [-58.41556, -34.6403]]]",Polygon
31135,61844.0,14,14.0,11.0,90.8,9,97.9,9,32.1,6,,12.2,6,69.2,9,1112.248,49.7,2,2.0,2.0,31135.0,20141102.0,81.8,1,,10.9,9,"[[[-58.42175, -34.57182], [-58.42243, -34.57311], [-58.42291, -34.57397], [-58.42352, -34.57507], [-58.42416, -34.57488], [-58.42443, -34.57477], [-58.42499, -34.57456], [-58.42485, -34.57428], [-58.42324, -34.57117], [-58.42265, -34.57144], [-58.42245, -34.57151], [-58.42212, -34.57166], [-58.42175, -34.57182]]]",Polygon
35234,71083.63,9,9.0,11.0,58.5,1,85.4,2,31.1,5,,24.2,9,19.7,1,1203.875,63.1,6,2.0,12.0,35234.0,20091112.0,94.2,9,,3.0,4,"[[[-58.47003, -34.64371], [-58.46989, -34.64382], [-58.46876, -34.64472], [-58.47001, -34.6456], [-58.47121, -34.64644], [-58.47238, -34.64727], [-58.47275, -34.64698], [-58.47301, -34.646770000000004], [-58.47365, -34.64626], [-58.47248, -34.64543], [-58.47232, -34.64532], [-58.47129, -34.64459], [-58.47003, -34.64371]]]",Polygon
