index,Name,Longitude,Latitude,Type,b_id
1242,CASTORERA,-58.44803265,-34.58301852,cultural center,26
1243,CENTRO CULTURAL AGRONOMIA,-58.48236301,-34.59801829,cultural center,25
1244,CENTRO CULTURAL EL QUIJOTE,-58.43972026,-34.60149931,cultural center,6
1245,CENTRO CULTURAL MARTIN FIERRO,-58.47762082,-34.59615843,cultural center,25
1246,CENTRO CULTURAL OSVALDO PUGLIESE,-58.43904033,-34.60108798,cultural center,6
1247,CENTRO CULTURAL ROBERTO SANTORO,-58.46907423,-34.57938004,cultural center,3
1248,CICLO UNO PRODUCTORA,-58.44103595,-34.58851925,cultural center,26
1249,CINEMA GROUP S.R.L.,-58.44064971,-34.600918799999995,cultural center,6
1250,CINE TAURO,-58.46677458,-34.58470614,cultural center,3
1251,CLASE TURISTA EDITORIAL,-58.44298313,-34.58800279,cultural center,26
1252,CLUB CULTURAL MATIENZO,-58.42629943,-34.597323700000004,cultural center,6
1253,CLUB DE TRAPECISTAS,-58.43947311,-34.60422152,cultural center,6
1254,CLUB FULGOR DE VILLA CRESPO - PRAKTIKA8 - MILONGA10,-58.43812579,-34.59325281,cultural center,6
1255,CONRADO LIBROS,-58.48349857,-34.59764497,cultural center,25
1256,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA - ANEXO 4,-58.4419868,-34.59870002,cultural center,6
1257,CORRIENTE AZUL,-58.4454459,-34.5935777,cultural center,6
1258,CULB VILLA MALCOLM,-58.43506014,-34.59109991,cultural center,6
1259,DEL ECLISE EDICIONES,-58.43138259,-34.59768974,cultural center,6
1260,DIMAR EDITORA,-58.471372200000005,-34.58238404,cultural center,3
1261,EDICIONES EL ANDARIEGO,-58.43518585,-34.59878148,cultural center,6
1262,EDICIONES LEA,-58.45244374,-34.595622399999996,cultural center,26
1263,EDICIONES NISNO,-58.44721348,-34.58581437,cultural center,26
1264,EDITORIAL ENTROPIA,-58.45657261,-34.58205919,cultural center,26
1265,EDITORIAL LOS ANDES,-58.44784625,-34.60353533,cultural center,6
1266,EL ALEPH,-58.43338947,-34.60176699,cultural center,6
1267,"EL ARBOL, CENTRO DE INVESTIGACION TEATRAL",-58.46174506,-34.57893409,cultural center,3
1268,EL CRISOL,-58.47657884,-34.58469470000001,cultural center,47
1269,EL DOBLE,-58.433445999999996,-34.59766703,cultural center,6
1270,EL EXCENTRICO DE LA 18,-58.43149814,-34.59482598,cultural center,6
1271,EL EXTRANJERO LIBROS Y CINE,-58.45334213,-34.58662066,cultural center,26
1272,EL FARABUTE,-58.44202443,-34.59700028,cultural center,6
1273,EL FARO,-58.48859263,-34.58492517,cultural center,47
1274,EL FARO.,-58.48859263,-34.58492517,cultural center,47
1275,EL LIBRO DE ARENA. SUCURSAL ARAOZ.,-58.43503451,-34.59856043,cultural center,6
1276,EL MOTIVO,-58.49235291,-34.58714568,cultural center,25
1277,EL PATIO DE LOS ACTORES,-58.43279376,-34.59344287,cultural center,6
1278,EL ZOCALO,-58.44635768,-34.58511704,cultural center,26
1279,ESCALADA,-58.44977562,-34.60013112,cultural center,6
1280,ESCUELA METROPOLITANA DE ARTE DRAMATICA - ANEXO 1,-58.43035211,-34.59770433,cultural center,6
1281,ESCUELA MOTIVARTE,-58.43177916,-34.59396404,cultural center,6
1282,ESPACIO AGUIRRE,-58.44217028,-34.59079381,cultural center,6
1283,ESPACIO CULTURAL CARLOS GARDEL,-58.45091093,-34.58252922,cultural center,26
1284,ESPACIO CULTURAL URBANO,-58.43998367,-34.59759758,cultural center,6
1285,ESPACIO TEATRAL LOS ANDES,-58.45003507,-34.59235885,cultural center,26
1286,ETER,-58.44223346,-34.59927098,cultural center,6
1287,GALERIA ARTE X ARTE,-58.42843114,-34.5970109,cultural center,6
1288,GARGANTUA,-58.44915644,-34.58338101,cultural center,26
1289,GRUPO EDIBA,-58.45377982,-34.5853855,cultural center,26
1290,GRUPO ESPELEOLOGICO ARGENTINO,-58.46592558,-34.58737684,cultural center,3
1291,GRUPO MATEMURGA DE VILLA CRESPO,-58.44928473,-34.60564699,cultural center,6
1292,GRUPO SUAR S.R.L.,-58.42865273,-34.59728411,cultural center,6
1293,"INSTITUTO DE INVESTIGACIONES MEDICAS ""ALFREDO LANARI""",-58.47245151,-34.58434506,cultural center,47
1294,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE MUSICA ""JUAN PEDRO ESNAOLA""",-58.47141459,-34.58506681,cultural center,3
1295,LA CALESITA DE PARQUE LOS ANDES,-58.45033792,-34.5906576,cultural center,26
1296,LA GENTILEZA,-58.45262019,-34.58329032,cultural center,26
1297,LA GRAN JAIME,-58.43238618,-34.59686349,cultural center,6
1298,LA INTERNACIONAL ARGENTINA,-58.44427513,-34.59837286,cultural center,6
1299,LA RATONERA CULTURAL,-58.44219506,-34.59684194,cultural center,6
1300,LETRA IMPRESA GRUPO EDITOR,-58.45454976,-34.58137444,cultural center,26
1301,LIBRERIA DEL SOL,-58.465188100000006,-34.60143956,cultural center,27
1302,LIBRERIA NADIR. SUCURSAL SCALABRINI ORTIZ.,-58.43933709,-34.60011424,cultural center,6
1303,LOS 3 HERMANOS,-58.45094655,-34.58836163,cultural center,26
1304,MADERA DE SUE�OS,-58.43201512,-34.59594297,cultural center,6
1305,MARGEN DEL MUNDO,-58.45679719,-34.59695393,cultural center,26
1306,MC GRAW-HILL INTERAMERICANA EDITORES,-58.44612801,-34.58312527,cultural center,26
1307,MUSEO ANCONETANI DEL ACORDEON,-58.45162965,-34.58646345,cultural center,26
1308,MUSEO FOTOGRAFICO SIMIK,-58.45363362,-34.58437012,cultural center,26
1309,NUTS STUDIO S.A.,-58.43389365,-34.59664779999999,cultural center,6
1310,OVEJA DESCARRIADA!,-58.42998122,-34.59544613,cultural center,6
1311,PALUMBO,-58.441065599999995,-34.59764248,cultural center,6
1312,PEQUE�O EDITOR,-58.45715254,-34.58104599,cultural center,26
1313,RGS MUSIC,-58.439113,-34.59945435,cultural center,6
1314,SAN BERNARDO,-58.44109606,-34.59786267,cultural center,6
1315,SOUTH END PUBLISHING,-58.43540377,-34.59879669,cultural center,6
1316,TEATRO LA MUECA,-58.43705456,-34.58976984,cultural center,6
1317,TEATRO REGIO,-58.44582426,-34.58423521,cultural center,26
1318,VALENTE,-58.45309338,-34.58402097,cultural center,26
1319,VERA VERA TEATRO,-58.43465295,-34.60224429,cultural center,6
1320,YATASTO,-58.46903399999999,-34.60172897,cultural center,27
1321,AARS LIBREROS,-58.40194721,-34.59721463,cultural center,44
1322,ADRIANA HIDALGO EDITORIAL,-58.39643406,-34.58647206,cultural center,44
1323,AKADIA LIBRERIA Y EDITORIAL,-58.39691972,-34.59865472,cultural center,44
1324,ALICIA BRANDY GALERIA DE ARTE,-58.41027754,-34.59262698,cultural center,44
1325,ANDREA L. CABRERA,-58.39135486,-34.595912,cultural center,44
1326,ANTHOLOGY,-58.39135486,-34.595912,cultural center,44
1327,ARCADIA LIBROS,-58.38900462,-34.59719741,cultural center,44
1328,ATLANTE ARGENTINA EDITORIAL,-58.39716899999999,-34.59946059,cultural center,44
1329,AZPEITIA CINE,-58.41425768,-34.59700654,cultural center,44
1330,BAR CAFE LA DAMA DE BOLLINI,-58.40297251,-34.58619929,cultural center,44
1331,BAR DEL HOTEL ALVEAR,-58.38899077,-34.58767706,cultural center,44
1332,BAR KAFKA,-58.39376838,-34.59871224,cultural center,44
1333,BASTIANA FILMS,-58.40783333,-34.5860013,cultural center,44
1334,BAZAR TV NEWS,-58.38629687,-34.59008761,cultural center,44
1335,"BIBLIOTECA DE LA ACADEMIA NACIONAL DE CIENCIAS EXACTAS, FISICAS Y NATURALES",-58.38714056,-34.58899667,cultural center,44
1336,"BIBLIOTECA DE LA ASOCIACION DE BIBLIOTECARIOS GRADUADOS DE LA REPUBLICA ARGENTINA ""REINALDO JOSE SUAREZ""",-58.38826386,-34.59818544,cultural center,44
1337,BIBLIOTECA DE LA ESCUELA DE LA ORIENTACION LACANIANA,-58.39313206,-34.59683661,cultural center,44
1338,BIBLIOTECA DE LA FACULTAD DE DERECHO DE LA UBA,-58.39236948,-34.58329149,cultural center,44
1339,BIBLIOTECA DEL ALMA MATER STUDIORUM UNIVERSIDAD DI BOLOGNA,-58.39122697,-34.59284641,cultural center,44
1340,BIBLIOTECA DE LA SOCIEDAD ARGENTINA DE CARDIOLOGIA,-58.40041117,-34.59698681,cultural center,44
1341,BIBLIOTECA DR. LAUREANO RIVAS MIGUEZ DEL HOSPITAL DE NI�OS RICARDO GUTIERREZ,-58.41072739,-34.59452694,cultural center,44
1342,"BIBLIOTECA ""DR. MARTIN VAZQUEZ VIGO"" DE LA ASOCIACION MEDICOS MUNICIPALES DE LA CIUDAD DE BS.AS.",-58.3952598,-34.59069491,cultural center,44
1343,BIBLIOTECA JOSE MURTHAG,-58.40964282,-34.58859394,cultural center,44
1344,BIBLIOTECA NACIONAL,-58.39774795,-34.58476287,cultural center,44
1345,BIBLIOTECA NACIONAL DE MAESTROS,-58.39109129,-34.59790496,cultural center,44
1346,"BIBLIOTECA Y SERVICIO DE INFORMACION EN LINEA ""DR. CARLOS A. DURRUTY""",-58.40932539,-34.59080997,cultural center,44
1347,CAFE NOSTALGIA,-58.414384,-34.59406158,cultural center,44
1348,CAPITAL INTELECTUAL,-58.38870319,-34.59836533,cultural center,44
1349,CASA NACIONAL DEL BICENTENARIO,-58.39466417,-34.59765337,cultural center,44
1350,CENTOIRA,-58.40103407,-34.58973252,cultural center,44
1351,CENTRO CULTURAL JOSE INGENIEROS,-58.39825724,-34.59841889,cultural center,44
1352,CENTRO CULTURAL RECOLETA,-58.39157161,-34.58649794,cultural center,44
1353,CENTRO CULTURAL Y BIBLIOTECA POPULAR CARLOS SANCHEZ VIAMONTE,-58.40354719,-34.58760297,cultural center,44
1354,CENTRO DE INFORMACION Y DOCUMENTACION EDUCATIVA,-58.39117857,-34.59810827,cultural center,44
1355,CENTRO DE INVESTIGACIONES BIOENERGETICAS,-58.39825724,-34.59841889,cultural center,44
1356,CENTRO DE INVESTIGACIONES ENDOCRINOLOGICAS CEDIE,-58.41072739,-34.59452694,cultural center,44
1357,CENTRO DE ORGANIZADORES DE EVENTOS (COE),-58.38955901,-34.59842779,cultural center,44
1358,CENTRO DOCUMENTAL Y BIBLIOTECA DEL ATENEO ARGENTINO DE ODONTOLOGIA,-58.40693485,-34.59573537,cultural center,44
1359,CIENTIFICA INTERAMERICANA,-58.39814609,-34.59710734,cultural center,44
1360,CINE VILLAGE RECOLETA,-58.39362497,-34.58892161,cultural center,44
1361,CIRCULO TROVADOR,-58.38632879,-34.586381,cultural center,44
1362,CLACSO - AREA DE PRODUCCION EDITORIAL,-58.39291008,-34.59894543,cultural center,44
1363,CLARETIANA EDITORIAL. SUCURSAL RODRIGUEZ PE�A.,-58.39168426,-34.59894429,cultural center,44
1364,CLASICA Y MODERNA,-58.39310647,-34.59900182,cultural center,44
1365,CLEO ART CLUB,-58.40233269,-34.5932029,cultural center,44
1366,CLUB DEL COMIC. SUCURSAL MARCELO T. DE ALVEAR.,-58.39619674,-34.59733317,cultural center,44
1367,COLISION LIBROS,-58.39378979999999,-34.58986544,cultural center,44
1368,CULTURA LIBROS,-58.40391327,-34.58356115,cultural center,44
1369,DANDELION,-58.40146228,-34.59935188,cultural center,44
1370,DE LA RECOLETA GALERIA DE ARTE,-58.39774795,-34.58476287,cultural center,44
1371,DE LA RECOLETA GALERIA DE ARTE,-58.39774795,-34.58476287,cultural center,44
1372,DEL PILAR - CLAUSTROS HISTORICOS,-58.39177304,-34.586914799999995,cultural center,44
1373,DEVA'S. SUCURSAL SANTA FE.,-58.3959027,-34.5958383,cultural center,44
1374,DISTAL LIBROS. SUCURSAL GUIDO.,-58.39188073,-34.58850071,cultural center,44
1375,DISTAL LIBROS. SUCURSAL SANTA FE.,-58.40930441,-34.58981206,cultural center,44
1376,DOCENCIA SA,-58.40062842,-34.58676323,cultural center,44
1377,EDIMED SRL,-58.39608570000001,-34.59865478,cultural center,44
1378,EDITORIAL HOLA CHICOS,-58.39318248,-34.59560338,cultural center,44
1379,EDITORIAL MEDICA PANAMERICANA,-58.39804952,-34.59712015,cultural center,44
1380,EL ATENEO. SUCURSAL SANTA FE.,-58.39421721,-34.59590465,cultural center,44
1381,EL AVE FENIX,-58.40062275,-34.59095659,cultural center,44
1382,EL INCUNABLE,-58.38877537,-34.59235522,cultural center,44
1383,ENTRE LIBROS. SUCURSAL AV. SANTA FE.,-58.40178356,-34.59468225,cultural center,44
1384,"ESCUELA DE FOTOGRAFIA CREATIVA ""ANDY GOLDSTEIN""",-58.41146478,-34.59609069,cultural center,44
1385,ESCUELA SUPERIOR DE PUBLICIDAD COMUNICACION Y ARTES VISUALES,-58.39437272,-34.59875154,cultural center,44
1386,ESPACIO FUNDACION TELEFONICA,-58.3891106,-34.59473035,cultural center,44
1387,ESTAMOS FELICES,-58.39632263,-34.58684118,cultural center,44
1388,FUNDACION ALBERTO ELIA MARIO ROBIROSA,-58.39637445,-34.58924871,cultural center,44
1389,"FUNDACION ""DR. HECTOR BARCELO""",-58.39563129,-34.5886224,cultural center,44
1390,FUNDACION MUNDO NUEVO,-58.38851216,-34.58859098,cultural center,44
1391,FUNDACION NICOLAS GARCIA URIBURU (MUSEO DE ARTE PRECOLOMBINO),-58.40317742,-34.58632416,cultural center,44
1392,GALERIA ABATE,-58.40402202,-34.58716934,cultural center,44
1393,GALERIA AZUR,-58.38977614,-34.58997667,cultural center,44
1394,GALERIA DE ARTE ADRIANA INDIK,-58.38542935,-34.58750921,cultural center,44
1395,GALERIA DEL INFINITO ARTE,-58.38809587,-34.5897846,cultural center,44
1396,GALERIA JORGE MARA  LA RUCHE,-58.38840629,-34.595523,cultural center,44
1397,GOURMAND PLACE,-58.39203661,-34.59508795,cultural center,44
1398,GUADALQUIVIR. SUCURSAL CALLAO.,-58.39330574,-34.59710266,cultural center,44
1399,GUADALQUIVIR. SUCURSAL MONTEVIDEO.,-58.38973343,-34.59901715,cultural center,44
1400,GUADALQUIVIR. SUCURSAL PARAGUAY.,-58.38987726,-34.59852751,cultural center,44
1401,GUADALQUIVIR. SUCURSAL PARANA.,-58.38827601,-34.59686912,cultural center,44
1402,HEMEROTECA DEL MINISTERIO DE EDUCACION,-58.3912003,-34.59790682,cultural center,44
1403,INSTITUTO CATOLICO DE ESTUDIOS SOCIALES,-58.39740694,-34.59632138,cultural center,44
1404,INSTITUTO DE INVESTIGACIONES JURIDICAS Y SOCIALES AMBROSIO L. GIOJA,-58.39236948,-34.58329149,cultural center,44
1405,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE,-58.399784700000005,-34.59483942,cultural center,44
1406,ISPRA INSTITUTO SUPERIOR DE PROTOCOLO DE LA REPUBLICA ARGENTINA,-58.39468586,-34.59643923,cultural center,44
1407,ITFS N15 D.E. 01 INSTITUTO DE FORMACION TECNICA,-58.39686374,-34.58116082,cultural center,44
1408,JUAN ALBERTO COIFFEUR,-58.39188073,-34.58850071,cultural center,44
1409,JURIDICA PUEYRREDON,-58.39418459,-34.58587308,cultural center,44
1410,KEHOT LIBROS & JUDAICA,-58.41044009,-34.59698839,cultural center,44
1411,LA 100 FM 99.9,-58.40531041,-34.59587712,cultural center,44
1412,LA AZOTEA EDITORIAL FOTOGRAFICA DE AMERICA LATINA,-58.38781723,-34.59837899,cultural center,44
1413,LA BIELA,-58.39075439,-34.58783506,cultural center,44
1414,LA CALESITA DE DANIEL DE LA PLAZA TTE. GRAL. EMILIO MITRE,-58.39738804,-34.58845373,cultural center,44
1415,LA COMEDIA,-58.39193848,-34.59642375,cultural center,44
1416,LA COMPA�IA DE LOS LIBROS,-58.39463114,-34.59467615,cultural center,44
1417,LA ESQUINA DE ANIBAL TROILO,-58.38808631,-34.59839960000001,cultural center,44
1418,LA PARAGRAFICA,-58.39257109,-34.59953557,cultural center,44
1419,LAS MIL Y UNA HOJAS. SUCURSAL BERUTI.,-58.40843732,-34.58809074,cultural center,44
1420,LEONARDO LERNER,-58.40215454,-34.58354753,cultural center,44
1421,LETRA VIVA LIBROS,-58.41072852,-34.58992725,cultural center,44
1422,LIBERIA LAJOUANE S.R.L.,-58.39532308,-34.59064131,cultural center,44
1423,LIBRERIA ANTIGONA. SUCURSAL AV. SANTA FE.,-58.39094186,-34.59590464,cultural center,44
1424,LIBRERIA ANTIGONA. SUCURSAL LAS HERAS.,-58.399680000000004,-34.58513196,cultural center,44
1425,LIBRERIA CONCENTRA,-58.38978193,-34.59800136,cultural center,44
1426,"LIBRERIA CORDOBA - ""APUNTES"" LIBROS",-58.38827601,-34.59686912,cultural center,44
1427,LIBRERIA CUSPIDE. SUCURSAL SANTA FE.,-58.39364142,-34.59592727,cultural center,44
1428,LIBRERIA CUSPIDE. SUCURSAL SANTA FE II.,-58.39698314,-34.59553426,cultural center,44
1429,LIBRERIA CUSPIDE. SUCURSAL VTE. LOPEZ.,-58.39362497,-34.58892161,cultural center,44
1430,LIBRERIA DEL INSTITUTO,-58.39193848,-34.59642375,cultural center,44
1431,LIBRERIA DEL PLATA,-58.39120308,-34.5889454,cultural center,44
1432,LIBRERIA DESHORAS,-58.38877586,-34.599306899999995,cultural center,44
1433,LIBRERIA EDIPO. SUCURSAL SANTA FE.,-58.40482791,-34.59340770000001,cultural center,44
1434,LIBRERIA - EDITORIAL HISTORICA EMILIO J. PERROT,-58.39568658,-34.58827948,cultural center,44
1435,LIBRERIA HUEMUL,-58.39896282,-34.59522069,cultural center,44
1436,LIBRERIA LEGENDA,-58.41210765,-34.59187318,cultural center,44
1437,LIBRERIA NADIR. SUCURSAL LAS HERAS.,-58.390971900000004,-34.59253662,cultural center,44
1438,LIBRERIA NORTE,-58.396122,-34.58822695,cultural center,44
1439,LIBRERIA SANTA FE. SUCURSAL SANTA FE I.,-58.40073717,-34.59497211,cultural center,44
1440,LIBRERIA SANTA FE. SUCURSAL SANTA FE II.,-58.40337569,-34.59424299,cultural center,44
1441,LIBRO FILM. SUCURSAL SANTA FE.,-58.40178356,-34.59468225,cultural center,44
1442,LIBROS EN RED,-58.38809982,-34.59583885,cultural center,44
1443,LS 82 - TV CANAL 7,-58.39686374,-34.58116082,cultural center,44
1444,MANOS ARTESANAS COMUNICACIONES,-58.38782915,-34.59211122,cultural center,44
1445,MARTINEZ,-58.39735947,-34.59807629,cultural center,44
1446,MASCARDI & NASH,-58.38835216,-34.59595956,cultural center,44
1447,MASCARO LIBROS,-58.40748579,-34.59145725,cultural center,44
1448,MAYORAL Y ELSA MARIA,-58.39339526,-34.59625043,cultural center,44
1449,MDR RECORDS,-58.39324316,-34.5977831,cultural center,44
1450,MERIDIANA. SUCURSAL RODRIGUEZ PE�A.,-58.39188979,-34.59687418,cultural center,44
1451,MODENA DESING,-58.39383973,-34.58276287,cultural center,44
1452,MORA GODOY TANGO EVENTOS,-58.4035542,-34.59766841,cultural center,44
1453,"MUSEO ""BERNARDO A. HOUSSAY"" DE HISTORIA DE LA CIENCIA Y LA TECNOLOGIA",-58.39827135,-34.59829205,cultural center,44
1454,MUSEO CASA DE RICARDO ROJAS,-58.40642416,-34.59398148,cultural center,44
1455,MUSEO DE ARQUITECTURA Y DISE�O MARQ,-58.38582571,-34.58658126,cultural center,44
1456,MUSEO DE CIENCIA Y TECNICA FACULTAD DE INGENIERIA DE LA UNIVERSIDAD DE BS. AS.,-58.39619355,-34.58839823,cultural center,44
1457,"MUSEO DE FARMACO BOTANICA ""JUAN A. DOMINGUEZ""",-58.39745063,-34.59782417,cultural center,44
1458,"MUSEO DE LA FARMACIA ""DRA. ROSA DALESSIO DE CARNEVALE BONINO""",-58.39745063,-34.59782417,cultural center,44
1459,"MUSEO DE LA HISTORIA DE LA MEDICINA ""VICENTE ANIBAL""",-58.39891373,-34.59774192,cultural center,44
1460,MUSEO DEL HOLOCAUSTO DE BUENOS AIRES - SHOA MUSEUM,-58.38968817,-34.59816352,cultural center,44
1461,MUSEO DE PATOLOGIA DE LA UNIVERSIDAD DE BUENOS AIRES,-58.39899241,-34.59758192,cultural center,44
1462,MUSEO HISTORICO DEL HOSPITAL RIVADAVIA,-58.40080722,-34.58435706,cultural center,44
1463,MUSEO NACIONAL DE BELLAS ARTES,-58.39474196,-34.58367231,cultural center,44
1464,MUSEO NACIONAL DEL GRABADO,-58.39774795,-34.58476287,cultural center,44
1465,MUSEO NOTARIAL ARGENTINO,-58.39155371,-34.59131563,cultural center,44
1466,"MUSEO PARTICIPATIVO DE CIENCIAS ""PROHIBIDO NO TOCAR""",-58.39160095,-34.5864915,cultural center,44
1467,MUSEO ROCA INSTITUTO DE INVESTIGACIONES HISTORICAS,-58.395497,-34.58762306,cultural center,44
1468,MUSEO XUL SOLAR,-58.40780201,-34.59470834,cultural center,44
1469,"MUSEO Y CENTRO DE ESTUDIOS HISTORICOS DE LA FACULTAD DE ODONTOLOGIA DE BUENOS AIRES DE LA UNIVERSIDAD DE BUENOS AIRES "" PROFESOR DR. ORESTES SIUTTI""",-58.39806841,-34.59720718,cultural center,44
1470,MUSIPAK,-58.39478311,-34.59466335,cultural center,44
1471,NOTORIUS,-58.39324316,-34.5977831,cultural center,44
1472,NUEVA ROMA,-58.4042569,-34.59368512,cultural center,44
1473,OLMO EDICIONES,-58.3996616,-34.59684517,cultural center,44
1474,PAIDOS DEL FONDO,-58.3916582,-34.59574976,cultural center,44
1475,PALAIS DE GLACE - PALACIO NACIONAL DE LAS ARTES,-58.38952445,-34.58581285,cultural center,44
1476,PANER,-58.39334094,-34.59070105,cultural center,44
1477,PROYECTO BASE,-58.3879432,-34.59583424,cultural center,44
1478,PURR LIBROS. SUCURSAL AV. SANTA FE.,-58.40536315,-34.59304315,cultural center,44
1479,RADIO MITRE AM 790,-58.40531041,-34.59587712,cultural center,44
1480,RADIO RIVADAVIA AM 630,-58.40136374,-34.59345549,cultural center,44
1481,RAYO ROJO,-58.39135486,-34.595912,cultural center,44
1482,RINCON DEL ANTICUARIO,-58.39701182,-34.59357579,cultural center,44
1483,RO GALERIA DE ARTE,-58.38853736,-34.59519359,cultural center,44
1484,SANTA MARIA DEL BUEN AYRE,-58.38973343,-34.59901715,cultural center,44
1485,SBS LIBRERIA INTERNACIONAL. SUCURSAL CORONEL DIAZ.,-58.41177262,-34.59114418,cultural center,44
1486,SESSA EDITORES,-58.403338299999994,-34.58648466,cultural center,44
1487,SOCIEDAD ARGENTINA DE ORTODONCIA,-58.38970363,-34.59769492,cultural center,44
1488,STAZIONE CAFE GOURMET,-58.39579243,-34.5934167,cultural center,44
1489,TEATRO DEL ANGEL,-58.41481825,-34.59520473,cultural center,44
1490,THOR RECORDS,-58.39135486,-34.595912,cultural center,44
1491,TURISTICA,-58.40274738,-34.597615399999995,cultural center,44
1492,UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES,-58.38711044,-34.59825848,cultural center,44
1493,UNIVERSIDAD DEL SALVADOR - FACULTAD DE CIENCIAS DE LA EDUCACION Y LA COMUNICACION SOCIAL,-58.39288362,-34.59919737,cultural center,44
1494,URSINO TEXTOS MEDICOS,-58.39791447,-34.59713806,cultural center,44
1495,VICTOR AIZENMAN,-58.3953777,-34.58882642,cultural center,44
1496,1/2 MUNDO CLUB DE ARTE,-58.39684254,-34.61067732,cultural center,4
1497,AGROPECUARIA,-58.39980565,-34.60053689,cultural center,4
1498,AGUMALU,-58.39759235,-34.60718933,cultural center,4
1499,ALBERTO PEREMIANSKY,-58.40349876,-34.59867228,cultural center,4
1500,ALIEN LIBROS,-58.39305932,-34.60437837,cultural center,4
1501,ANDORRA,-58.39653456,-34.60824572,cultural center,4
1502,ANGEL DEL ABASTO,-58.40987036,-34.60162954,cultural center,4
1503,ANTAMI LIBROS,-58.39913868,-34.61006041,cultural center,4
1504,APACHETA,-58.39775,-34.61649865,cultural center,4
1505,AQUILANTI LIBROS,-58.39628445,-34.61030388,cultural center,4
1506,AQUILEA,-58.39542807,-34.60458223,cultural center,4
1507,ARUNCO,-58.39337675,-34.61078031,cultural center,4
1508,ATVEL EDITORIAL,-58.39828696,-34.621721,cultural center,5
1509,AUDITORIO AMIA,-58.39970567,-34.60178284,cultural center,4
1510,AUDITORIO BEN AMI,-58.40796492,-34.60152271,cultural center,4
1511,AUDITORIO HOTEL BAUEN,-58.39233682,-34.60507666,cultural center,4
1512,"BACHILLERATO CON ORIENTACION ARTISTICA N 4 DE 6 ""XUL SOLAR""",-58.40560077,-34.61185643,cultural center,4
1513,BAR DE CAO,-58.39989496,-34.61868117,cultural center,5
1514,BEKER LIBROS,-58.39600455,-34.60330917,cultural center,4
1515,BESOTICO RECORDS,-58.39284041,-34.61278175,cultural center,4
1516,BIBLIOTECA BARTOLOME MITRE COLEGIO PUBLICO DE TRADUCTORES,-58.39284466,-34.6045152,cultural center,4
1517,BIBLIOTECA CENTRO DE ESTUDIOS DE POBLACION,-58.40591136,-34.60442484,cultural center,4
1518,BIBLIOTECA DEL AREA DE ARQUEOLOGIA DEL INSTITUTO MULTIDISCIPLINARIO DE CIENCIAS HUMANAS,-58.40336163,-34.61027703,cultural center,4
1519,BIBLIOTECA DEL AREA DE EGIPTOLOGIA DEL INSTITUTO MULTIUDISCIPLINARIO DE CIENCIAS HUMANAS,-58.40336163,-34.61027703,cultural center,4
1520,BIBLIOTECA DEL AREA DE INVESTIGACIONES GEOGRAFICAS DEL INSTITUTO MULTIDISCIPLINARIO DE CIENCIAS HUMANAS,-58.40336163,-34.61027703,cultural center,4
1521,BIBLIOTECA DEL AREA DE INVESTIGACIONES MEDIEVALES DEL INSTITUTO MULTIDISCIPLINARIO DE CIENCIAS HUMANAS,-58.40336163,-34.61027703,cultural center,4
1522,BIBLIOTECA DE LA SOCIEDAD ARGENTINA DE REUMATOLOGIA,-58.39236635,-34.60469228,cultural center,4
1523,BIBLIOTECA DE LA UNIVERSIDAD ARGENTINA JOHN F. KENNEDY,-58.39346243,-34.60756065,cultural center,4
1524,BIBLIOTECA DEL CENTRO ARGENTINO DE INFORMACION CIENTIFICA Y TECNOLOGICA,-58.40336163,-34.61027703,cultural center,4
1525,BIBLIOTECA DEL CENTRO DE ESTUDIOS DE ESTADO Y SOCIEDAD (CEDES),-58.41445279,-34.61036821,cultural center,4
1526,BIBLIOTECA DEL CONGRESO DE LA NACION,-58.39245212,-34.61151142,cultural center,4
1527,BIBLIOTECA DEL DOCENTE,-58.39147534,-34.62460544,cultural center,5
1528,BIBLIOTECA DEL INSTITUTO ARGENTINO DEL ENVASE,-58.40490419,-34.61502062,cultural center,4
1529,"BIBLIOTECA DEL INSTITUTO ARGENTINO DE MATEMATICA ""ALBERTO CALDERON""",-58.40336163,-34.61027703,cultural center,4
1530,"BIBLIOTECA ""FINOCHIETTO"" DE LA FACULTAD DE MEDICINA UNIVERSIDAD DEL SALVADOR",-58.39334685,-34.60198443,cultural center,4
1531,BIBLIOTECA POPULAR ALBERTO GERCHUNOFF,-58.39860777,-34.60600407,cultural center,4
1532,BIBLIOTECA POPULAR CENTRO PROT. REC. DE CHOFERES,-58.40104474,-34.60076729,cultural center,4
1533,BIBLIOTECA POPULAR JUANA MANSO,-58.40723806,-34.62260547,cultural center,5
1534,"BIBLIOTECA ""PROFESOR EMERITO DR. ALFREDO L. PALACIOS""",-58.39792578,-34.5998253,cultural center,4
1535,BIBLIOTECA REVERENDO PADRE GUILLERMO FURLONG SJ. UNIVERSIDAD DEL SALVADOR,-58.39250872,-34.60686527,cultural center,4
1536,BOOK CENTER,-58.39641015,-34.60847598,cultural center,4
1537,BRILLA CORDELIA,-58.39379564,-34.60698484,cultural center,4
1538,BUENOS AIRES BOOKS. SUCURSAL URIBURU.,-58.39850176,-34.60174093,cultural center,4
